"uid","namedLocation","date","domainID","siteID","plotID","plotType","nlcdClass","decimalLatitude","decimalLongitude","geodeticDatum","coordinateUncertainty","easting","northing","utmZone","elevation","elevationUncertainty","eventID","samplingProtocolVersion","treesPresent","treesAbsentList","shrubsPresent","shrubsAbsentList","lianasPresent","lianasAbsentList","nestedSubplotAreaShrubSapling","nestedSubplotAreaLiana","totalSampledAreaTrees","totalSampledAreaShrubSapling","totalSampledAreaLiana","remarks","measuredBy","recordedBy","dataQF"
"56ce6958-1ec6-426f-9c54-4ae1426a1809","LENO_065.basePlot.vst","2015-08-20","D08","LENO","LENO_065","tower","deciduousForest",31.858088,-88.162382,"WGS84",20.2,390034.67,3525294.8,"16N",14.9,0.2,"vst_LENO_2015","NEON.DOC.000987vD",NA,NA,NA,NA,NA,NA,"10","10",800,40,40,NA,NA,"calvis@field-ops.org","legacyData"
"f824194a-38df-4e01-bbb0-67c35930047b","LENO_061.basePlot.vst","2015-08-20","D08","LENO","LENO_061","tower","woodyWetlands",31.857548,-88.163273,"WGS84",20.2,389949.73,3525235.85,"16N",13.7,0.4,"vst_LENO_2015","NEON.DOC.000987vD",NA,NA,NA,NA,NA,NA,"25","25",800,100,100,NA,NA,"calvis@field-ops.org","legacyData"
"bd7250ea-30fa-48ab-bb5f-cf997b25e420","LENO_061.basePlot.vst","2015-11-03","D08","LENO","LENO_061","tower","woodyWetlands",31.857548,-88.163273,"WGS84",20.2,389949.73,3525235.85,"16N",13.7,0.4,"vst_LENO_2015","NEON.DOC.000987vE",NA,NA,NA,NA,NA,NA,"25","noneSelected",800,100,800,NA,"awyatt@neoninc.org","khammer@field-ops.org","legacyData"
"4e995358-3b4e-42a3-8ffc-467c9706ccc9","LENO_065.basePlot.vst","2015-11-03","D08","LENO","LENO_065","tower","deciduousForest",31.858088,-88.162382,"WGS84",20.2,390034.67,3525294.8,"16N",14.9,0.2,"vst_LENO_2015","NEON.DOC.000987vE",NA,NA,NA,NA,NA,NA,"10","noneSelected",800,40,800,NA,"awyatt@neoninc.org","khammer@field-ops.org","legacyData"
"a570bdc2-b86d-455a-a976-1a2daf4e17f9","LENO_068.basePlot.vst","2015-11-04","D08","LENO","LENO_068","tower","deciduousForest",31.856751,-88.16045,"WGS84",20.2,390215.87,3525144.64,"16N",13.2,0.2,"vst_LENO_2015","NEON.DOC.000987vE",NA,NA,NA,NA,NA,NA,"100","noneSelected",800,400,800,NA,"awyatt@neoninc.org","Khammer@field-ops.org","legacyData"
"b7ad8a17-91b7-4db0-849f-e3ed28b89e0f","LENO_062.basePlot.vst","2015-11-04","D08","LENO","LENO_062","tower","woodyWetlands",31.857053,-88.161742,"WGS84",20.2,390093.99,3525179.42,"16N",11.3,0.3,"vst_LENO_2015","NEON.DOC.000987vE",NA,NA,NA,NA,NA,NA,"25","noneSelected",800,100,800,NA,"awyatt@neoninc.org","hbeeler@field-ops.org","legacyData"
"d83d7abe-f25e-4245-997f-73baf7babcad","LENO_067.basePlot.vst","2015-11-05","D08","LENO","LENO_067","tower","woodyWetlands",31.857067,-88.159155,"WGS84",20.2,390338.77,3525178.36,"16N",20.5,0.3,"vst_LENO_2015","NEON.DOC.000987vE",NA,NA,NA,NA,NA,NA,"25","noneSelected",800,100,800,NA,"awyatt@neoninc.org","hbeeler@field-ops.org","legacyData"
"33fdeb72-34c9-4f71-959a-15151f14144f","LENO_063.basePlot.vst","2015-11-10","D08","LENO","LENO_063","tower","deciduousForest",31.85541,-88.160398,"WGS84",20.2,390219.2,3524995.94,"16N",12.1,0.3,"vst_LENO_2015","NEON.DOC.000987vE",NA,NA,NA,NA,NA,NA,"25","noneSelected",800,100,800,NA,"awyatt@neoninc.org","khammer@field-ops.org","legacyData"
"c683dbb7-0359-43f9-beb6-6b7caa21942c","LENO_064.basePlot.vst","2015-11-10","D08","LENO","LENO_064","tower","deciduousForest",31.854294,-88.160718,"WGS84",20.1,390187.6,3524872.55,"16N",12.4,0.1,"vst_LENO_2015","NEON.DOC.000987vE",NA,NA,NA,NA,NA,NA,"25","noneSelected",800,100,800,NA,"awyatt@neoninc.org","lnagel@field-ops.org","legacyData"
"3eea13ba-7ae8-4d72-a637-fe4f7e526be1","LENO_066.basePlot.vst","2015-11-11","D08","LENO","LENO_066","tower","deciduousForest",31.853773,-88.161978,"WGS84",20.2,390067.77,3524816.07,"16N",14.8,0.3,"vst_LENO_2015","NEON.DOC.000987vE",NA,NA,NA,NA,NA,NA,"25","noneSelected",800,100,800,NA,"awyatt@neoninc.org","hbeeler@field-ops.org","legacyData"
"56b24c1c-4003-44c6-9ad2-14cf67884242","LENO_070.basePlot.vst","2015-11-12","D08","LENO","LENO_070","tower","woodyWetlands",31.852659,-88.161998,"WGS84",20.1,390064.56,3524692.61,"16N",12.4,0.1,"vst_LENO_2015","NEON.DOC.000987vE",NA,NA,NA,NA,NA,NA,"100","noneSelected",800,400,800,NA,"hshirley@field-ops.org","hbeeler@field-ops.org","legacyData"
"d7e2202c-9a99-4a77-bd03-3ee2331217ae","LENO_069.basePlot.vst","2015-11-12","D08","LENO","LENO_069","tower","woodyWetlands",31.852664,-88.163256,"WGS84",20.2,389945.54,3524694.44,"16N",14.4,0.3,"vst_LENO_2015","NEON.DOC.000987vE",NA,NA,NA,NA,NA,NA,"25","noneSelected",800,100,800,NA,"awyatt@neoninc.org","hbeeler@field-ops.org","legacyData"
"6a6369a2-2bd8-4a75-8f3b-cbe6aa885a66","LENO_070.basePlot.vst","2016-10-26","D08","LENO","LENO_070","tower","woodyWetlands",31.852659,-88.161998,"WGS84",20.1,390064.56,3524692.61,"16N",12.4,0.1,"vst_LENO_2016","NEON.DOC.000987vE",NA,NA,NA,NA,NA,NA,"100","noneSelected",800,400,800,NA,"kparis@neoninc.org","bharrison@field-ops.org",NA
"39a49687-c99d-45f3-8363-7d549288e8f7","LENO_065.basePlot.vst","2016-10-27","D08","LENO","LENO_065","tower","deciduousForest",31.858088,-88.162382,"WGS84",20.2,390034.67,3525294.8,"16N",14.9,0.2,"vst_LENO_2016","NEON.DOC.000987vE",NA,NA,NA,NA,NA,NA,"noneSelected","noneSelected",800,800,800,NA,"kparis@neoninc.org","bharrison@field-ops.org",NA
"1f817e95-e1c4-48b8-b0b9-536eed182e37","LENO_064.basePlot.vst","2016-10-31","D08","LENO","LENO_064","tower","deciduousForest",31.854294,-88.160718,"WGS84",20.1,390187.6,3524872.55,"16N",12.4,0.1,"vst_LENO_2016","NEON.DOC.000987vE",NA,NA,NA,NA,NA,NA,"25","noneSelected",800,100,800,NA,"ctittle@field-ops.org","bharrison@field-ops.org",NA
"32475b07-ee13-4764-9105-57365ad65cc1","LENO_066.basePlot.vst","2016-11-01","D08","LENO","LENO_066","tower","deciduousForest",31.853773,-88.161978,"WGS84",20.2,390067.77,3524816.07,"16N",14.8,0.3,"vst_LENO_2016","NEON.DOC.000987vE",NA,NA,NA,NA,NA,NA,"25","noneSelected",800,100,800,NA,"ctittle@field-ops.org","bharrison@field-ops.org",NA
"2e23ef9e-c4c5-4911-b016-9752e895e201","LENO_067.basePlot.vst","2016-11-01","D08","LENO","LENO_067","tower","woodyWetlands",31.857067,-88.159155,"WGS84",20.2,390338.77,3525178.36,"16N",20.5,0.3,"vst_LENO_2016","NEON.DOC.000987vE",NA,NA,NA,NA,NA,NA,"25","noneSelected",800,100,800,NA,"ctittle@field-ops.org","bharrison@field-ops.org",NA
"9dd3ee9b-90a3-477e-887c-3c21ec6e7387","LENO_069.basePlot.vst","2016-11-01","D08","LENO","LENO_069","tower","woodyWetlands",31.852664,-88.163256,"WGS84",20.2,389945.54,3524694.44,"16N",14.4,0.3,"vst_LENO_2016","NEON.DOC.000987vE",NA,NA,NA,NA,NA,NA,"25","noneSelected",800,100,800,NA,"ctittle@field-ops.org","bharrison@field-ops.org",NA
"65bd8a90-996a-4055-a796-a24cba63ce1a","LENO_062.basePlot.vst","2016-11-02","D08","LENO","LENO_062","tower","woodyWetlands",31.857053,-88.161742,"WGS84",20.2,390093.99,3525179.42,"16N",11.3,0.3,"vst_LENO_2016","NEON.DOC.000987vE",NA,NA,NA,NA,NA,NA,"25","noneSelected",800,100,800,NA,"ctittle@field-ops.org","pkulakowski@field-ops.org",NA
"c4cbb392-dab0-41a3-b12c-e8e46a8e6025","LENO_063.basePlot.vst","2016-11-02","D08","LENO","LENO_063","tower","deciduousForest",31.85541,-88.160398,"WGS84",20.2,390219.2,3524995.94,"16N",12.1,0.3,"vst_LENO_2016","NEON.DOC.000987vE",NA,NA,NA,NA,NA,NA,"25","noneSelected",800,100,800,NA,"ctittle@field-ops.org","bharrison@field-ops.org",NA
"c2a0a99b-94c8-4f16-bb75-7f3cb382552d","LENO_061.basePlot.vst","2016-11-03","D08","LENO","LENO_061","tower","woodyWetlands",31.857548,-88.163273,"WGS84",20.2,389949.73,3525235.85,"16N",13.7,0.4,"vst_LENO_2016","NEON.DOC.000987vE",NA,NA,NA,NA,NA,NA,"25","noneSelected",800,100,800,NA,"ctittle@field-ops.org","bharrison@field-ops.org",NA
"c13b954e-0422-427a-97cb-852243643b9d","LENO_068.basePlot.vst","2016-11-08","D08","LENO","LENO_068","tower","deciduousForest",31.856751,-88.16045,"WGS84",20.2,390215.87,3525144.64,"16N",13.2,0.2,"vst_LENO_2016","NEON.DOC.000987vE",NA,NA,NA,NA,NA,NA,"100","noneSelected",800,400,800,NA,"ctittle@field-ops.org","bharrison@field-ops.org",NA
"82c927c5-67a1-4882-b4aa-04c0f3a8e23b","LENO_014.basePlot.vst","2017-08-21","D08","LENO","LENO_014","distributed","woodyWetlands",31.810649,-88.199025,"WGS84",20.2,386509.84,3520073.88,"16N",8.7,0.3,"vst_LENO_2017","NEON.DOC.000987vG",NA,NA,NA,NA,NA,NA,"25","noneSelected",400,200,400,NA,"kparis@battelleecology.org","iahmed@battelleecology.org",NA
"ce4bc656-089f-4599-8dd3-7a9443f46bc0","LENO_002.basePlot.vst","2017-08-21","D08","LENO","LENO_002","distributed","woodyWetlands",31.806907,-88.19388,"WGS84",20.2,386992.3,3519653.72,"16N",10.9,0.3,"vst_LENO_2017","NEON.DOC.000987vG",NA,NA,NA,NA,NA,NA,"noneSelected","noneSelected",400,400,400,NA,"kparis@battelleecology.org","kparis@battelleecology.org",NA
"f6a37f6a-5c57-4a24-8dd0-5f9b73e9f5e0","LENO_003.basePlot.vst","2017-08-21","D08","LENO","LENO_003","distributed","deciduousForest",31.808316,-88.188214,"WGS84",20.2,387530.36,3519804.03,"16N",10.3,0.2,"vst_LENO_2017","NEON.DOC.000987vG",NA,NA,NA,NA,NA,NA,"10","noneSelected",400,80,400,NA,"kparis@battelleecology.org","iahmed@battelleecology.org",NA
"d8b29437-e02c-4bb8-9f64-8183ac5af46d","LENO_011.basePlot.vst","2017-08-22","D08","LENO","LENO_011","distributed","woodyWetlands",31.825951,-88.183041,"WGS84",20.2,388041.32,3521753.52,"16N",16.7,0.2,"vst_LENO_2017","NEON.DOC.000987vG",NA,NA,NA,NA,NA,NA,"25","noneSelected",400,200,400,NA,"kparis@battelleecology.org","iahmed@battelleecology.org",NA
"29fb04c2-ac0d-424c-8d28-089e133057a6","LENO_005.basePlot.vst","2017-08-22","D08","LENO","LENO_005","distributed","woodyWetlands",31.827863,-88.181486,"WGS84",20.2,388190.8,3521963.87,"16N",13.3,0.3,"vst_LENO_2017","NEON.DOC.000987vG",NA,NA,NA,NA,NA,NA,"25","noneSelected",400,200,400,NA,"kparis@battelleecology.org","iahmed@battelleecology.org",NA
"46028d3d-fea9-4ec4-8292-962fc32ccbfe","LENO_005.basePlot.vst","2017-08-22","D08","LENO","LENO_005","distributed","woodyWetlands",31.827863,-88.181486,"WGS84",20.2,388190.8,3521963.87,"16N",13.3,0.3,"vst_LENO_2017","NEON.DOC.000987vG",NA,NA,NA,NA,NA,NA,"noneSelected","noneSelected",400,400,400,NA,"kparis@battelleecology.org","iahmed@battelleecology.org",NA
"bf4934ad-6b8f-43c9-8c87-bfda97965192","LENO_004.basePlot.vst","2017-08-22","D08","LENO","LENO_004","distributed","woodyWetlands",31.821088,-88.182303,"WGS84",20.2,388105.3,3521213.7,"16N",12.4,0.6,"vst_LENO_2017","NEON.DOC.000987vG",NA,NA,NA,NA,NA,NA,"25","noneSelected",400,200,400,NA,"kparis@battelleecology.org","iahmed@battelleecology.org",NA
"ff3a0b53-637a-4773-a0b1-9cf7e7972acd","LENO_015.basePlot.vst","2017-08-22","D08","LENO","LENO_015","distributed","woodyWetlands",31.815893,-88.191497,"WGS84",20.2,387228.8,3520647.34,"16N",15.3,0.4,"vst_LENO_2017","NEON.DOC.000987vG",NA,NA,NA,NA,NA,NA,"noneSelected","noneSelected",400,400,400,NA,"kparis@battelleecology.org","iahmed@battelleecology.org",NA
"b7fcf010-16c3-40a3-bb86-770a8e3ffb0c","LENO_009.basePlot.vst","2017-08-23","D08","LENO","LENO_009","distributed","woodyWetlands",31.811628,-88.181313,"WGS84",20.2,388187.6,3520164.04,"16N",15.4,0.3,"vst_LENO_2017","NEON.DOC.000987vG",NA,NA,NA,NA,NA,NA,"noneSelected","noneSelected",400,400,400,NA,"kparis@battelleecology.org","iahmed@battelleecology.org",NA
"ae928083-8b45-4272-b02a-236b8d70e150","LENO_006.basePlot.vst","2017-08-23","D08","LENO","LENO_006","distributed","woodyWetlands",31.814261,-88.18736,"WGS84",20.2,387618.4,3520462.15,"16N",11.6,0.2,"vst_LENO_2017","NEON.DOC.000987vG",NA,NA,NA,NA,NA,NA,"25","noneSelected",400,200,400,NA,"kparis@battelleecology.org","iahmed@battelleecology.org",NA
"47beb912-9a09-491d-80e3-fa284eb165c1","LENO_012.basePlot.vst","2017-08-23","D08","LENO","LENO_012","distributed","woodyWetlands",31.808121,-88.179966,"WGS84",20.2,388310.89,3519773.91,"16N",10.8,0.5,"vst_LENO_2017","NEON.DOC.000987vG",NA,NA,NA,NA,NA,NA,"10","noneSelected",400,80,400,NA,"kparis@battelleecology.org","iahmed@battelleecology.org",NA
"2db887ba-c75d-4499-8700-4c032e156911","LENO_018.basePlot.vst","2017-08-23","D08","LENO","LENO_018","distributed","woodyWetlands",31.810784,-88.184743,"WGS84",20.2,387861.91,3520074.02,"16N",13.2,0.3,"vst_LENO_2017","NEON.DOC.000987vG",NA,NA,NA,NA,NA,NA,"noneSelected","noneSelected",400,400,400,NA,"kparis@battelleecology.org","iahmed@battelleecology.org",NA
"4fc394d0-fb7b-4062-8063-f0e1ae71dc10","LENO_010.basePlot.vst","2017-08-23","D08","LENO","LENO_010","distributed","deciduousForest",31.809124,-88.18568,"WGS84",20.3,387771.21,3519890.98,"16N",12.5,0.5,"vst_LENO_2017","NEON.DOC.000987vG",NA,NA,NA,NA,NA,NA,"25","noneSelected",400,200,400,NA,"kparis@battelleecology.org","iahmed@battelleecology.org",NA
"5d73d763-92ac-4465-893e-2ecf051d1ebb","LENO_013.basePlot.vst","2017-08-24","D08","LENO","LENO_013","distributed","woodyWetlands",31.818479,-88.199429,"WGS84",20.1,386481.18,3520942.26,"16N",11.2,0.1,"vst_LENO_2017","NEON.DOC.000987vG",NA,NA,NA,NA,NA,NA,"noneSelected","noneSelected",400,400,400,NA,"kparis@battelleecology.org","iahmed@battelleecology.org",NA
"b1e1b5c8-fef3-4ec6-a4cd-edd7210b630c","LENO_008.basePlot.vst","2017-08-24","D08","LENO","LENO_008","distributed","deciduousForest",31.814242,-88.189901,"WGS84",20.2,387377.86,3520462.67,"16N",16.6,0.3,"vst_LENO_2017","NEON.DOC.000987vG",NA,NA,NA,NA,NA,NA,"noneSelected","noneSelected",400,400,400,NA,"kparis@battelleecology.org","iahmed@battelleecology.org",NA
"099083bc-7777-4b5c-bf4d-9ac05bd84a6c","LENO_007.basePlot.vst","2017-08-24","D08","LENO","LENO_007","distributed","deciduousForest",31.812513,-88.202235,"WGS84",20.3,386208.27,3520283.86,"16N",13.8,0.3,"vst_LENO_2017","NEON.DOC.000987vG",NA,NA,NA,NA,NA,NA,"25","noneSelected",400,200,400,NA,"kparis@battelleecology.org","iahmed@battelleecology.org",NA
"3af0b7bd-7042-4f89-a8a1-948eeebd0e86","LENO_022.basePlot.vst","2017-08-28","D08","LENO","LENO_022","distributed","deciduousForest",31.815459,-88.204159,"WGS84",20.2,386029.77,3520612.44,"16N",17,0.2,"vst_LENO_2017","NEON.DOC.000987vG",NA,NA,NA,NA,NA,NA,"noneSelected","noneSelected",400,400,400,NA,"kparis@battelleecology.org","iahmed@battelleecology.org",NA
"5e8e59c4-ab22-4fdd-9ff2-6dcffd33d6db","LENO_016.basePlot.vst","2017-08-28","D08","LENO","LENO_016","distributed","woodyWetlands",31.817833,-88.184533,"WGS84",20.1,387890.31,3520855.18,"16N",10.2,0.1,"vst_LENO_2017","NEON.DOC.000987vG",NA,NA,NA,NA,NA,NA,"25","noneSelected",400,200,400,NA,"kparis@battelleecology.org","iahmed@battelleecology.org",NA
"787d08ff-2c40-443b-9a03-2a6a3eb35ae5","LENO_001.basePlot.vst","2017-08-28","D08","LENO","LENO_001","distributed","deciduousForest",31.824646,-88.177622,"WGS84",20.2,388552.62,3521603.29,"16N",12.8,0.4,"vst_LENO_2017","NEON.DOC.000987vG",NA,NA,NA,NA,NA,NA,"25","25",400,200,200,NA,"kparis@battelleecology.org","iahmed@battelleecology.org",NA
"605b1fcc-b45f-41d4-9a9d-71b4b89e84e7","LENO_021.basePlot.vst","2017-08-29","D08","LENO","LENO_021","distributed","deciduousForest",31.83445,-88.170168,"WGS84",20.2,389269.8,3522682.44,"16N",20.1,0.4,"vst_LENO_2017","NEON.DOC.000987vG",NA,NA,NA,NA,NA,NA,"noneSelected","25",400,400,200,NA,"kparis@battelleecology.org","iahmed@battelleecology.org",NA
"29057a1a-7f4c-47c5-bd1a-f320e8d2f499","LENO_017.basePlot.vst","2017-08-29","D08","LENO","LENO_017","distributed","woodyWetlands",31.841761,-88.16834,"WGS84",20.2,389451.51,3523491,"16N",15.1,0.2,"vst_LENO_2017","NEON.DOC.000987vG",NA,NA,NA,NA,NA,NA,"25","noneSelected",400,200,400,NA,"kparis@battelleecology.org","iahmed@battelleecology.org",NA
"5a7af169-1983-4502-a5bf-05db638b0905","LENO_067.basePlot.vst","2017-10-12","D08","LENO","LENO_067","tower","woodyWetlands",31.857067,-88.159155,"WGS84",20.2,390338.77,3525178.36,"16N",20.5,0.3,"vst_LENO_2017","NEON.DOC.000987vG",NA,NA,NA,NA,NA,NA,"25","noneSelected",800,100,800,NA,"elamb@battelleecology.org","kparis@battelleecology.org",NA
"e02144d0-8979-4f95-8bed-989453ab9906","LENO_063.basePlot.vst","2017-10-16","D08","LENO","LENO_063","tower","deciduousForest",31.85541,-88.160398,"WGS84",20.2,390219.2,3524995.94,"16N",12.1,0.3,"vst_LENO_2017","NEON.DOC.000987vG",NA,NA,NA,NA,NA,NA,"25","noneSelected",800,100,800,NA,"iahmed@battelleecology.org","kparis@battelleecology.org",NA
"371b4eeb-6c23-4e19-9f7b-ef252cfbdbac","LENO_068.basePlot.vst","2017-10-17","D08","LENO","LENO_068","tower","deciduousForest",31.856751,-88.16045,"WGS84",20.2,390215.87,3525144.64,"16N",13.2,0.2,"vst_LENO_2017","NEON.DOC.000987vG",NA,NA,NA,NA,NA,NA,"100","noneSelected",800,400,800,NA,"iahmed@battelleecology.org","kjones01@battelleecology.org",NA
"78a845ec-21f0-409d-9884-15a926b41f32","LENO_069.basePlot.vst","2017-10-19","D08","LENO","LENO_069","tower","woodyWetlands",31.852664,-88.163256,"WGS84",20.2,389945.54,3524694.44,"16N",14.4,0.3,"vst_LENO_2017","NEON.DOC.000987vG",NA,NA,NA,NA,NA,NA,"25","noneSelected",800,100,800,NA,"iahmed@battelleecology.org","kjones01@battelleecology.org",NA
"36d009fd-7f91-49be-82b7-240963fa2142","LENO_070.basePlot.vst","2017-10-20","D08","LENO","LENO_070","tower","woodyWetlands",31.852659,-88.161998,"WGS84",20.1,390064.56,3524692.61,"16N",12.4,0.1,"vst_LENO_2017","NEON.DOC.000987vG",NA,NA,NA,NA,NA,NA,"100","noneSelected",800,400,800,NA,"iahmed@battelleecology.org","kjones01@battelleecology.org",NA
"9e23b8c3-398d-46bd-864d-064727b5d0c0","LENO_070.basePlot.vst","2017-10-20","D08","LENO","LENO_070","tower","woodyWetlands",31.852659,-88.161998,"WGS84",20.1,390064.56,3524692.61,"16N",12.4,0.1,"vst_LENO_2017","NEON.DOC.000987vG",NA,NA,NA,NA,NA,NA,"100","noneSelected",800,400,800,NA,"iahmed@battelleecology.org","kjones01@battelleecology.org",NA
"f1720e05-4ba0-4fc7-ad6d-8c2c103590ff","LENO_066.basePlot.vst","2017-10-23","D08","LENO","LENO_066","tower","deciduousForest",31.853773,-88.161978,"WGS84",20.2,390067.77,3524816.07,"16N",14.8,0.3,"vst_LENO_2017","NEON.DOC.000987vG",NA,NA,NA,NA,NA,NA,"25","noneSelected",800,100,800,NA,"iahmed@battelleecology.org","khildebrand@battelleecology.org",NA
"c5803746-edda-4f7c-b054-758e4b181638","LENO_064.basePlot.vst","2017-10-24","D08","LENO","LENO_064","tower","deciduousForest",31.854294,-88.160718,"WGS84",20.1,390187.6,3524872.55,"16N",12.4,0.1,"vst_LENO_2017","NEON.DOC.000987vG",NA,NA,NA,NA,NA,NA,"25","noneSelected",800,100,800,NA,"khildebrand@battelleecology.org","iahmed@battelleecology.org",NA
"7b0ba798-812b-40a2-ae8d-65073b1ce24f","LENO_004.basePlot.vst","2017-10-24","D08","LENO","LENO_004","distributed","woodyWetlands",31.821088,-88.182303,"WGS84",20.2,388105.3,3521213.7,"16N",12.4,0.6,"vst_LENO_2017","NEON.DOC.000987vG",NA,NA,NA,NA,NA,NA,"25","noneSelected",400,200,400,NA,"spreer@battelleecology.org","rvalentine@battelleecology.org",NA
"9d3c875b-be80-40f8-abb3-22f56e08e00e","LENO_062.basePlot.vst","2017-10-25","D08","LENO","LENO_062","tower","woodyWetlands",31.857053,-88.161742,"WGS84",20.2,390093.99,3525179.42,"16N",11.3,0.3,"vst_LENO_2017","NEON.DOC.000987vG",NA,NA,NA,NA,NA,NA,"25","noneSelected",800,100,800,NA,"khildebrand@battelleecology.org","iahmed@battelleecology.org",NA
"ec518bbd-9d52-4309-b128-1b3680ae3dcc","LENO_061.basePlot.vst","2017-10-26","D08","LENO","LENO_061","tower","woodyWetlands",31.857548,-88.163273,"WGS84",20.2,389949.73,3525235.85,"16N",13.7,0.4,"vst_LENO_2017","NEON.DOC.000987vG",NA,NA,NA,NA,NA,NA,"25","noneSelected",800,100,800,NA,"iahmed@battelleecology.org","khildebrand@battelleecology.org",NA
"ae742393-019c-4222-abda-4064456d27f0","LENO_065.basePlot.vst","2017-10-31","D08","LENO","LENO_065","tower","deciduousForest",31.858088,-88.162382,"WGS84",20.2,390034.67,3525294.8,"16N",14.9,0.2,"vst_LENO_2017","NEON.DOC.000987vG",NA,NA,NA,NA,NA,NA,"10","noneSelected",800,40,800,NA,"kjones01@battelleecology.org","elamb@battelleecology.org",NA
"06fc6f0c-0aec-40dd-a088-82689c90e43e","LENO_064.basePlot.vst","2018-11-05","D08","LENO","LENO_064","tower","deciduousForest",31.854294,-88.160718,"WGS84",20.1,390187.6,3524872.55,"16N",12.4,0.1,"vst_LENO_2018","NEON.DOC.000987vG","Y",NA,"Y",NA,"Y",NA,"25","noneSelected",800,100,800,NA,NA,NA,NA
"e0fb753c-514a-4da6-99b0-d077b541d85f","LENO_066.basePlot.vst","2018-11-05","D08","LENO","LENO_066","tower","deciduousForest",31.853773,-88.161978,"WGS84",20.2,390067.77,3524816.07,"16N",14.8,0.3,"vst_LENO_2018","NEON.DOC.000987vG","Y",NA,"Y",NA,"Y",NA,"25","noneSelected",800,100,800,NA,NA,NA,NA
"84509035-28d4-4296-8880-750b64b04324","LENO_070.basePlot.vst","2018-11-05","D08","LENO","LENO_070","tower","woodyWetlands",31.852659,-88.161998,"WGS84",20.1,390064.56,3524692.61,"16N",12.4,0.1,"vst_LENO_2018","NEON.DOC.000987vE","Y",NA,"Y",NA,"Y",NA,"100","noneSelected",800,400,800,NA,NA,NA,NA
"707b40ef-7ca4-4a7b-96f2-595c2a224062","LENO_063.basePlot.vst","2018-11-05","D08","LENO","LENO_063","tower","deciduousForest",31.85541,-88.160398,"WGS84",20.2,390219.2,3524995.94,"16N",12.1,0.3,"vst_LENO_2018","NEON.DOC.000987vG","Y",NA,"Y",NA,"Y",NA,"25","noneSelected",800,100,800,NA,NA,NA,NA
"3ab12fa4-d9a4-44a2-ba38-7c4240bf9baa","LENO_061.basePlot.vst","2018-11-05","D08","LENO","LENO_061","tower","woodyWetlands",31.857548,-88.163273,"WGS84",20.2,389949.73,3525235.85,"16N",13.7,0.4,"vst_LENO_2018","NEON.DOC.000987vG","Y",NA,"Y",NA,"Y",NA,"25","noneSelected",800,100,800,NA,NA,NA,NA
"83b720c2-f5e4-4fc9-a47a-85b4f7320dc0","LENO_069.basePlot.vst","2018-11-05","D08","LENO","LENO_069","tower","woodyWetlands",31.852664,-88.163256,"WGS84",20.2,389945.54,3524694.44,"16N",14.4,0.3,"vst_LENO_2018","NEON.DOC.000987vE","Y",NA,"Y",NA,"Y",NA,"25","noneSelected",800,100,800,NA,NA,NA,NA
"44ffd701-eda5-421e-bf99-ec961e3533ad","LENO_062.basePlot.vst","2018-11-06","D08","LENO","LENO_062","tower","woodyWetlands",31.857053,-88.161742,"WGS84",20.2,390093.99,3525179.42,"16N",11.3,0.3,"vst_LENO_2018","NEON.DOC.000987vG","Y",NA,"Y",NA,"Y",NA,"25","noneSelected",800,100,800,NA,NA,NA,NA
"a5673644-ce6f-421b-aa0c-be73fe95bbd3","LENO_065.basePlot.vst","2018-11-06","D08","LENO","LENO_065","tower","deciduousForest",31.858088,-88.162382,"WGS84",20.2,390034.67,3525294.8,"16N",14.9,0.2,"vst_LENO_2018","NEON.DOC.000987vG","Y",NA,"Y",NA,"Y",NA,"10","noneSelected",800,40,800,NA,NA,NA,NA
"95f06024-e5e5-42d0-a41e-d743b820bfce","LENO_068.basePlot.vst","2018-11-07","D08","LENO","LENO_068","tower","deciduousForest",31.856751,-88.16045,"WGS84",20.2,390215.87,3525144.64,"16N",13.2,0.2,"vst_LENO_2018","NEON.DOC.000987vE","Y",NA,"Y",NA,"Y",NA,"100","noneSelected",800,400,800,NA,NA,NA,NA
"f98d05c2-a815-4d48-814a-4700cc4b536a","LENO_067.basePlot.vst","2018-11-07","D08","LENO","LENO_067","tower","woodyWetlands",31.857067,-88.159155,"WGS84",20.2,390338.77,3525178.36,"16N",20.5,0.3,"vst_LENO_2018","NEON.DOC.000987vE","Y",NA,"Y",NA,"Y",NA,"25","noneSelected",800,100,800,NA,NA,NA,NA
"7700e602-6ec9-4fc3-bcbd-ee7a4747fc03","TALL_003.basePlot.vst","2014-08-04","D08","TALL","TALL_003","distributed","mixedForest",32.89353,-87.415341,"WGS84",20.2,461153.9,3639560.24,"16N",122.8,0.2,"vst_TALL_2014","NEON.DOC.000987vD",NA,NA,NA,NA,NA,NA,"noneSelected","noneSelected",400,400,400,"No transcription errors found","D08CDT17",NA,"legacyData"
"d5fb560c-02d2-4734-a186-ac13bf7dd22d","TALL_012.basePlot.vst","2014-08-05","D08","TALL","TALL_012","distributed","mixedForest",32.919031,-87.397461,"WGS84",20.2,462836.85,3642380.82,"16N",138.6,0.2,"vst_TALL_2014","NEON.DOC.000987vD",NA,NA,NA,NA,NA,NA,"noneSelected","noneSelected",400,400,400,"No transcription errors found","D08TQH04",NA,"legacyData"
