"uid","namedLocation","date","eventID","domainID","siteID","plotID","subplotID","nestedSubplotID","groupID","taxonID","scientificName","taxonRank","identificationReferences","identificationQualifier","volumePercent","livePercent","deadPercent","canopyArea","meanHeight","remarks","measuredBy","recordedBy","dataQF"
"b34bfde8-cd3c-41f2-aa27-f7c0768da9f3","JORN_018.basePlot.vst","2015-09-30","vst_JORN_2015","D14","JORN","JORN_018","32",NA,"32 _0","PRGL2","Prosopis glandulosa Torr.","species",NA,NA,100,50,50,3.5,0.84,"","ewashburne@field-ops.org","kharris@neoninc.org","legacyData"
"f5e9b4c0-2c4c-449b-9598-374f27a84e47","JORN_018.basePlot.vst","2015-09-30","vst_JORN_2015","D14","JORN","JORN_018","32",NA,"32 _0","PRGL2","Prosopis glandulosa Torr.","species",NA,NA,100,90,10,3.5,0.96,"","ewashburne@field-ops.org","kharris@neoninc.org","legacyData"
"0bf291f6-4758-4d2a-8c5b-bf41ba7d65e0","JORN_018.basePlot.vst","2015-09-30","vst_JORN_2015","D14","JORN","JORN_018","32",NA,"32 _0","PRGL2","Prosopis glandulosa Torr.","species",NA,NA,100,50,50,3.5,0.84,"","ewashburne@field-ops.org","kharris@neoninc.org","legacyData"
"b1749f6a-29f3-4631-857b-1266af401282","JORN_018.basePlot.vst","2015-09-30","vst_JORN_2015","D14","JORN","JORN_018","32",NA,"32 _0","PRGL2","Prosopis glandulosa Torr.","species",NA,NA,100,70,30,3.5,0.72,"","ewashburne@field-ops.org","kharris@neoninc.org","legacyData"
"f7029699-9830-477d-b127-d6abdc3be502","JORN_018.basePlot.vst","2015-09-30","vst_JORN_2015","D14","JORN","JORN_018","31",NA,"31 _0","PRGL2","Prosopis glandulosa Torr.","species",NA,NA,100,60,40,1.1,0.98,"","ewashburne@field-ops.org","kharris@neoninc.org","legacyData"
"badc997c-b089-4d8d-ac90-a4683c0bd77a","JORN_018.basePlot.vst","2015-09-30","vst_JORN_2015","D14","JORN","JORN_018","40",NA,"40 _0","PRGL2","Prosopis glandulosa Torr.","species",NA,NA,100,90,10,28,0.52,"","ewashburne@field-ops.org","kharris@neoninc.org","legacyData"
"9fb5f6bd-12a2-4f40-b149-cc0d748b8bd6","JORN_010.basePlot.vst","2015-09-30","vst_JORN_2015","D14","JORN","JORN_010","41",NA,"41 _0","PRGL2","Prosopis glandulosa Torr.","species",NA,NA,100,60,40,16.1,0.88,"","kharris@neoninc.org","ewashburne@field-ops.org","legacyData"
"ef036781-eda2-4218-b268-09ffcff3b6d3","JORN_010.basePlot.vst","2015-09-30","vst_JORN_2015","D14","JORN","JORN_010","31",NA,"31 _0","PRGL2","Prosopis glandulosa Torr.","species",NA,NA,100,85,15,1.2,0.94,"","kharris@neoninc.org","ewashburne@field-ops.org","legacyData"
"df43c057-42bb-4301-8a34-dc3f8e7bbd22","JORN_010.basePlot.vst","2015-09-30","vst_JORN_2015","D14","JORN","JORN_010","32",NA,"32 _0","PRGL2","Prosopis glandulosa Torr.","species",NA,NA,100,50,50,1,0.72,"","kharris@neoninc.org","ewashburne@field-ops.org","legacyData"
"14af8850-0af5-45c5-8bfc-f33b8da81513","JORN_010.basePlot.vst","2015-09-30","vst_JORN_2015","D14","JORN","JORN_010","31",NA,"31 _0","PRGL2","Prosopis glandulosa Torr.","species",NA,NA,100,60,40,1.2,0.76,"","kharris@neoninc.org","ewashburne@field-ops.org","legacyData"
"e7ff278c-dd89-4b1f-98ca-1b482e5fd491","JORN_010.basePlot.vst","2015-09-30","vst_JORN_2015","D14","JORN","JORN_010","32",NA,"32 _0","PRGL2","Prosopis glandulosa Torr.","species",NA,NA,100,70,30,1,0.74,"","kharris@neoninc.org","ewashburne@field-ops.org","legacyData"
"7ed831aa-c213-4d7c-9747-4168bc9adfc5","JORN_010.basePlot.vst","2015-09-30","vst_JORN_2015","D14","JORN","JORN_010","40",NA,"40 _0","PRGL2","Prosopis glandulosa Torr.","species",NA,NA,100,70,30,4,0.84,"","kharris@neoninc.org","ewashburne@field-ops.org","legacyData"
"c547e7ed-323b-4c92-b77b-f66070b02251","JORN_010.basePlot.vst","2015-09-30","vst_JORN_2015","D14","JORN","JORN_010","41",NA,"41 _0","PRGL2","Prosopis glandulosa Torr.","species",NA,NA,100,70,30,16.1,0.6,"","kharris@neoninc.org","ewashburne@field-ops.org","legacyData"
"7706ebf2-9e18-43c4-adee-61bafca57ddd","JORN_010.basePlot.vst","2015-09-30","vst_JORN_2015","D14","JORN","JORN_010","32",NA,"32 _0","PRGL2","Prosopis glandulosa Torr.","species",NA,NA,100,45,55,1,0.76,"","kharris@neoninc.org","ewashburne@field-ops.org","legacyData"
"a34bf69a-1943-4b50-88be-afc848ad43f2","JORN_010.basePlot.vst","2015-09-30","vst_JORN_2015","D14","JORN","JORN_010","32",NA,"32 _0","PRGL2","Prosopis glandulosa Torr.","species",NA,NA,100,90,10,1,0.64,"","kharris@neoninc.org","ewashburne@field-ops.org","legacyData"
"5aadc7bb-fa3a-4760-aec8-e7b29dde02b6","JORN_010.basePlot.vst","2015-09-30","vst_JORN_2015","D14","JORN","JORN_010","32",NA,"32 _0","PRGL2","Prosopis glandulosa Torr.","species",NA,NA,100,85,15,1,0.88,"","kharris@neoninc.org","ewashburne@field-ops.org","legacyData"
"a2d931c9-0eb8-43d4-924a-9e55ebef0e3f","JORN_010.basePlot.vst","2015-09-30","vst_JORN_2015","D14","JORN","JORN_010","32",NA,"32 _0","PRGL2","Prosopis glandulosa Torr.","species",NA,NA,100,45,55,1,0.7,"","kharris@neoninc.org","ewashburne@field-ops.org","legacyData"
"72a6bc4f-423b-43dc-97c6-bdb813921fdc","JORN_010.basePlot.vst","2015-09-30","vst_JORN_2015","D14","JORN","JORN_010","40",NA,"40 _0","PRGL2","Prosopis glandulosa Torr.","species",NA,NA,100,80,20,4,0.5,"","kharris@neoninc.org","ewashburne@field-ops.org","legacyData"
"fcecea62-8e8d-49d4-b10b-3d365d136ea8","JORN_010.basePlot.vst","2015-09-30","vst_JORN_2015","D14","JORN","JORN_010","40",NA,"40 _0","PRGL2","Prosopis glandulosa Torr.","species",NA,NA,100,60,40,4,0.52,"","kharris@neoninc.org","ewashburne@field-ops.org","legacyData"
"33e00fda-ea76-4776-8247-a5d2a7111bed","JORN_010.basePlot.vst","2015-09-30","vst_JORN_2015","D14","JORN","JORN_010","40",NA,"40 _0","PRGL2","Prosopis glandulosa Torr.","species",NA,NA,100,65,35,4,0.68,"","kharris@neoninc.org","ewashburne@field-ops.org","legacyData"
"6dd53598-09f2-4270-b49f-b830060f4dd4","JORN_010.basePlot.vst","2015-09-30","vst_JORN_2015","D14","JORN","JORN_010","31",NA,"31 _0","PRGL2","Prosopis glandulosa Torr.","species",NA,NA,100,70,30,1.2,0.6,"","kharris@neoninc.org","ewashburne@field-ops.org","legacyData"
"98de1d32-d7f9-413d-86a3-7c44bc5f7e99","JORN_010.basePlot.vst","2015-09-30","vst_JORN_2015","D14","JORN","JORN_010","41",NA,"41 _0","PRGL2","Prosopis glandulosa Torr.","species",NA,NA,100,70,30,16.1,0.68,"","kharris@neoninc.org","ewashburne@field-ops.org","legacyData"
"f447d8fc-39e9-4677-a2eb-b61cc2c86943","JORN_017.basePlot.vst","2015-09-30","vst_JORN_2015","D14","JORN","JORN_017","31",NA,"31 _0","PRGL2","Prosopis glandulosa Torr.","species",NA,NA,100,75,25,37,1.16,"","ewashburne@field-ops.org","kharris@neoninc.org","legacyData"
"cd178073-bba8-4cb5-841e-fe0df101b0d8","JORN_017.basePlot.vst","2015-09-30","vst_JORN_2015","D14","JORN","JORN_017","40",NA,"40 _0","PRGL2","Prosopis glandulosa Torr.","species",NA,NA,100,80,20,5.1,1.04,"","ewashburne@field-ops.org","kharris@neoninc.org","legacyData"
"07ec6606-acc5-486a-857f-9cdd6433bad0","JORN_017.basePlot.vst","2015-09-30","vst_JORN_2015","D14","JORN","JORN_017","40",NA,"40 _0","PRGL2","Prosopis glandulosa Torr.","species",NA,NA,100,90,10,5.1,0.74,"","ewashburne@field-ops.org","kharris@neoninc.org","legacyData"
"df3c37a9-064f-4813-8722-5c7dde537269","JORN_017.basePlot.vst","2015-09-30","vst_JORN_2015","D14","JORN","JORN_017","32",NA,"32 _0","EPTR","Ephedra trifurca Torr. ex S. Watson","species",NA,NA,70,40,60,4.9,1.24,"","ewashburne@field-ops.org","kharris@neoninc.org","legacyData"
"bfd8a81a-41cd-4f49-ba23-053b0c484a9a","JORN_017.basePlot.vst","2015-09-30","vst_JORN_2015","D14","JORN","JORN_017","32",NA,"32 _0","PRGL2","Prosopis glandulosa Torr.","species",NA,NA,100,80,20,4.9,0.64,"","ewashburne@field-ops.org","kharris@neoninc.org","legacyData"
"e16dd5e7-7d71-480f-84e3-2fe64983a50b","JORN_017.basePlot.vst","2015-09-30","vst_JORN_2015","D14","JORN","JORN_017","41",NA,"41 _0","PRGL2","Prosopis glandulosa Torr.","species",NA,NA,100,85,15,9.5,0.94,"","ewashburne@field-ops.org","kharris@neoninc.org","legacyData"
"de0c25c8-e1a0-413f-9fc4-c809b5d7245c","JORN_017.basePlot.vst","2015-09-30","vst_JORN_2015","D14","JORN","JORN_017","32",NA,"32 _0","PRGL2","Prosopis glandulosa Torr.","species",NA,NA,100,70,30,4.9,1.36,"","ewashburne@field-ops.org","kharris@neoninc.org","legacyData"
"8fe008b3-76db-4c1f-a429-3318383451a9","JORN_017.basePlot.vst","2015-09-30","vst_JORN_2015","D14","JORN","JORN_017","40",NA,"40 _0","PRGL2","Prosopis glandulosa Torr.","species",NA,NA,100,95,5,5.1,0.8,"","ewashburne@field-ops.org","kharris@neoninc.org","legacyData"
"d50deb9e-7497-42b4-8c28-ba414fbc8eb8","JORN_017.basePlot.vst","2015-09-30","vst_JORN_2015","D14","JORN","JORN_017","32",NA,"32 _0","PRGL2","Prosopis glandulosa Torr.","species",NA,NA,100,95,5,4.9,0.84,"","ewashburne@field-ops.org","kharris@neoninc.org","legacyData"
"56b7c735-7b8e-470b-986e-90429c91c2c4","JORN_017.basePlot.vst","2015-09-30","vst_JORN_2015","D14","JORN","JORN_017","32",NA,"32 _0","PRGL2","Prosopis glandulosa Torr.","species",NA,NA,100,90,10,4.9,0.8,"","ewashburne@field-ops.org","kharris@neoninc.org","legacyData"
"a40c58f5-67d8-4cd8-ba3a-007cb46290bd","JORN_017.basePlot.vst","2015-09-30","vst_JORN_2015","D14","JORN","JORN_017","41",NA,"41 _0","PRGL2","Prosopis glandulosa Torr.","species",NA,NA,100,95,5,9.5,0.84,"","ewashburne@field-ops.org","kharris@neoninc.org","legacyData"
"62fe31b8-77aa-4bff-bd1f-8b7fbd31fc5c","JORN_009.basePlot.vst","2015-09-30","vst_JORN_2015","D14","JORN","JORN_009","31",NA,"31 _0","PRGL2","Prosopis glandulosa Torr.","species",NA,NA,100,85,15,9.8,0.98,"","kharris@neoninc.org","ewashburne@field-ops.org","legacyData"
"0405fca7-c4c7-4f15-90bf-31db5d8e7a95","JORN_009.basePlot.vst","2015-09-30","vst_JORN_2015","D14","JORN","JORN_009","31",NA,"31 _0","PRGL2","Prosopis glandulosa Torr.","species",NA,NA,100,85,15,9.8,0.84,"","kharris@neoninc.org","ewashburne@field-ops.org","legacyData"
"2e2710dc-f10e-4991-af78-d79d7c1f4abc","JORN_009.basePlot.vst","2015-09-30","vst_JORN_2015","D14","JORN","JORN_009","32",NA,"32 _0","PRGL2","Prosopis glandulosa Torr.","species",NA,NA,100,92,8,2,1.08,"","kharris@neoninc.org","ewashburne@field-ops.org","legacyData"
"b904f0f6-446d-4a97-87d0-62a396ab15dc","JORN_009.basePlot.vst","2015-09-30","vst_JORN_2015","D14","JORN","JORN_009","31",NA,"31 _0","PRGL2","Prosopis glandulosa Torr.","species",NA,NA,100,90,10,9.8,0.84,"","kharris@neoninc.org","ewashburne@field-ops.org","legacyData"
"8899038f-b91c-491d-8052-cb1339400cca","JORN_009.basePlot.vst","2015-09-30","vst_JORN_2015","D14","JORN","JORN_009","32",NA,"32 _0","PRGL2","Prosopis glandulosa Torr.","species",NA,NA,100,87,13,2,1.26,"","kharris@neoninc.org","ewashburne@field-ops.org","legacyData"
"be819a4f-d1c6-48fc-a56d-b5f79f2c9b97","JORN_019.basePlot.vst","2015-09-30","vst_JORN_2015","D14","JORN","JORN_019","31",NA,"31 _0","PRGL2","Prosopis glandulosa Torr.","species",NA,NA,100,94,6,2.1,0.98,"","kharris@neoninc.org","ewashburne@field-ops.org","legacyData"
"13b6d78c-1ad5-4c7f-96e0-3668b3b95e25","JORN_019.basePlot.vst","2015-09-30","vst_JORN_2015","D14","JORN","JORN_019","31",NA,"31 _0","PRGL2","Prosopis glandulosa Torr.","species",NA,NA,100,97,3,2.1,0.82,"","kharris@neoninc.org","ewashburne@field-ops.org","legacyData"
"ff67fc7a-c952-4210-9441-45fa6f674a3d","JORN_019.basePlot.vst","2015-09-30","vst_JORN_2015","D14","JORN","JORN_019","41",NA,"41 _0","PRGL2","Prosopis glandulosa Torr.","species",NA,NA,100,95,5,2.9,1,"","kharris@neoninc.org","ewashburne@field-ops.org","legacyData"
"a62a94d2-d3fc-4b4c-ad48-edbd38e44bc1","JORN_018.basePlot.vst","2015-09-30","vst_JORN_2015","D14","JORN","JORN_018","31",NA,"31 _0","PRGL2","Prosopis glandulosa Torr.","species",NA,NA,100,60,40,1.1,0.86,"","ewashburne@field-ops.org","kharris@neoninc.org","legacyData"
"41fad7d5-8543-442c-a0ec-91c5265b7269","JORN_018.basePlot.vst","2015-09-30","vst_JORN_2015","D14","JORN","JORN_018","32",NA,"32 _1","PRGL2","Prosopis glandulosa Torr.","species",NA,NA,100,60,40,6.8,0.64,"","ewashburne@field-ops.org","kharris@neoninc.org","legacyData"
"0b013d67-8a5b-4552-ac0f-b6cc3403a907","JORN_018.basePlot.vst","2015-09-30","vst_JORN_2015","D14","JORN","JORN_018","40",NA,"40 _0","PRGL2","Prosopis glandulosa Torr.","species",NA,NA,100,80,20,28,0.9,"","ewashburne@field-ops.org","kharris@neoninc.org","legacyData"
"eff4242c-d5f9-4266-bdc2-0f21d425e6f6","JORN_018.basePlot.vst","2015-09-30","vst_JORN_2015","D14","JORN","JORN_018","32",NA,"32 _0","PRGL2","Prosopis glandulosa Torr.","species",NA,NA,100,90,10,3.5,0.72,"","ewashburne@field-ops.org","kharris@neoninc.org","legacyData"
"2328a7ad-41a4-4aae-abf3-f06e53780432","JORN_018.basePlot.vst","2015-09-30","vst_JORN_2015","D14","JORN","JORN_018","40",NA,"40 _0","PRGL2","Prosopis glandulosa Torr.","species",NA,NA,100,85,15,28,0.9,"","ewashburne@field-ops.org","kharris@neoninc.org","legacyData"
"904e3530-d91d-43e6-aa17-0302f790ad0d","JORN_005.basePlot.vst","2015-10-01","vst_JORN_2015","D14","JORN","JORN_005","31",NA,"31 _0","PRGL2","Prosopis glandulosa Torr.","species",NA,NA,100,85,15,18,1,"","rolinger@field-ops.org","wgolser@neoninc.org","legacyData"
"193d0889-d886-456a-abd3-bad60ea4f3c4","JORN_008.basePlot.vst","2015-10-01","vst_JORN_2015","D14","JORN","JORN_008","32",NA,"32 _0","PRGL2","Prosopis glandulosa Torr.","species",NA,NA,100,60,40,2.8,0.86,"","kharris@neoninc.org","ewashburne@field-ops.org","legacyData"
"9a92e1b5-28f9-406e-8bd8-8a56190b23ff","JORN_008.basePlot.vst","2015-10-01","vst_JORN_2015","D14","JORN","JORN_008","40",NA,"40 _0","PRGL2","Prosopis glandulosa Torr.","species",NA,NA,100,85,15,16.1,0.84,"","kharris@neoninc.org","ewashburne@field-ops.org","legacyData"
"a22fa928-2376-40fa-ba03-41749ff39b82","JORN_016.basePlot.vst","2015-10-01","vst_JORN_2015","D14","JORN","JORN_016","40",NA,"40 _0","PRGL2","Prosopis glandulosa Torr.","species",NA,NA,100,85,15,14.1,0.96,"","kharris@neoninc.org","ewashburne@field-ops.org","legacyData"
"34101de7-66d4-43db-9baf-ab70616cee1d","JORN_016.basePlot.vst","2015-10-01","vst_JORN_2015","D14","JORN","JORN_016","40",NA,"40 _0","PRGL2","Prosopis glandulosa Torr.","species",NA,NA,100,85,15,14.1,0.86,"","kharris@neoninc.org","ewashburne@field-ops.org","legacyData"
"b3114ad3-0722-4512-9398-f65c8d4fad6b","JORN_005.basePlot.vst","2015-10-01","vst_JORN_2015","D14","JORN","JORN_005","32",NA,"32 _0","PRGL2","Prosopis glandulosa Torr.","species",NA,NA,100,85,15,5,0.92,"","rolinger@field-ops.org","wgolser@neoninc.org","legacyData"
"3bfcb23c-5466-4e12-9cc2-7da0a0ca45fb","JORN_016.basePlot.vst","2015-10-01","vst_JORN_2015","D14","JORN","JORN_016","31",NA,"31 _0","PRGL2","Prosopis glandulosa Torr.","species",NA,NA,100,65,35,2.3,0.74,"","kharris@neoninc.org","ewashburne@field-ops.org","legacyData"
"5dd95960-52a5-4440-8e8b-b5bbae9d64c4","JORN_016.basePlot.vst","2015-10-01","vst_JORN_2015","D14","JORN","JORN_016","32",NA,"32 _0","PRGL2","Prosopis glandulosa Torr.","species",NA,NA,100,93,7,17.1,0.84,"","kharris@neoninc.org","ewashburne@field-ops.org","legacyData"
"dc65aa73-f33e-4377-940f-3ef2fd2e90d3","JORN_016.basePlot.vst","2015-10-01","vst_JORN_2015","D14","JORN","JORN_016","40",NA,"40 _0","PRGL2","Prosopis glandulosa Torr.","species",NA,NA,100,60,40,14.1,0.8,"","kharris@neoninc.org","ewashburne@field-ops.org","legacyData"
"dbb5da45-8e0f-4d5e-96c8-82ac75b5a008","JORN_005.basePlot.vst","2015-10-01","vst_JORN_2015","D14","JORN","JORN_005","32",NA,"32 _0","PRGL2","Prosopis glandulosa Torr.","species",NA,NA,100,85,15,5,1.02,"","rolinger@field-ops.org","wgolser@neoninc.org","legacyData"
"67a51f92-d253-4c03-afe0-664d742c39cd","JORN_005.basePlot.vst","2015-10-01","vst_JORN_2015","D14","JORN","JORN_005","32",NA,"32 _0","PRGL2","Prosopis glandulosa Torr.","species",NA,NA,100,85,15,5,1,"","rolinger@field-ops.org","wgolser@neoninc.org","legacyData"
"4ae707ee-fec7-4568-a88f-cb08c4bd3cdb","JORN_005.basePlot.vst","2015-10-01","vst_JORN_2015","D14","JORN","JORN_005","40",NA,"40 _0","PRGL2","Prosopis glandulosa Torr.","species",NA,NA,100,90,10,1,0.9,"","rolinger@field-ops.org","wgolser@neoninc.org","legacyData"
"42660b30-65ef-4898-93e8-2030ab617632","JORN_016.basePlot.vst","2015-10-01","vst_JORN_2015","D14","JORN","JORN_016","31",NA,"31_03","PRGL2","Prosopis glandulosa Torr.","species",NA,NA,100,65,35,6.6,0.74,"","kharris@neoninc.org","ewashburne@field-ops.org","legacyData"
"adb2d191-10f8-4927-b6a2-8b7ce0ed7af1","JORN_016.basePlot.vst","2015-10-01","vst_JORN_2015","D14","JORN","JORN_016","31",NA,"31_01","PRGL2","Prosopis glandulosa Torr.","species",NA,NA,100,80,20,2.3,0.72,"","kharris@neoninc.org","ewashburne@field-ops.org","legacyData"
"1a0c2d62-2d03-459f-b943-c420996aefdc","JORN_016.basePlot.vst","2015-10-01","vst_JORN_2015","D14","JORN","JORN_016","31",NA,"31_04","PRGL2","Prosopis glandulosa Torr.","species",NA,NA,100,90,10,12.7,1.2,"","kharris@neoninc.org","ewashburne@field-ops.org","legacyData"
"5eeeda1b-74e1-458b-84a8-f8ab67b3fc46","JORN_016.basePlot.vst","2015-10-01","vst_JORN_2015","D14","JORN","JORN_016","31",NA,"31_02","PRGL2","Prosopis glandulosa Torr.","species",NA,NA,100,65,35,4.5,0.96,"","kharris@neoninc.org","ewashburne@field-ops.org","legacyData"
"6211839a-94ae-4a24-a748-a6954883fc6e","JORN_005.basePlot.vst","2015-10-01","vst_JORN_2015","D14","JORN","JORN_005","41",NA,"41_02","PRGL2","Prosopis glandulosa Torr.","species",NA,NA,100,90,10,1.5,0.66,"","rolinger@field-ops.org","wgolser@neoninc.org","legacyData"
"4e370e7f-38f3-4eeb-8c0e-b702d7543191","JORN_005.basePlot.vst","2015-10-01","vst_JORN_2015","D14","JORN","JORN_005","40",NA,"40_02","PRGL2","Prosopis glandulosa Torr.","species",NA,NA,100,90,10,4.5,0.96,"","rolinger@field-ops.org","wgolser@neoninc.org","legacyData"
"ebaa5f72-c2e3-4233-9a63-fc91cce8f613","JORN_005.basePlot.vst","2015-10-01","vst_JORN_2015","D14","JORN","JORN_005","40",NA,"40_05","PRGL2","Prosopis glandulosa Torr.","species",NA,NA,100,95,5,1.5,0.78,"","rolinger@field-ops.org","wgolser@neoninc.org","legacyData"
"a87032b0-341a-43a8-a85c-391b486ee1da","JORN_016.basePlot.vst","2015-10-01","vst_JORN_2015","D14","JORN","JORN_016","40",NA,"40_03","PRGL2","Prosopis glandulosa Torr.","species",NA,NA,100,60,40,3.3,0.78,"","kharris@neoninc.org","ewashburne@field-ops.org","legacyData"
"0452ef8e-8334-4abd-bfcb-de134f15997d","JORN_016.basePlot.vst","2015-10-01","vst_JORN_2015","D14","JORN","JORN_016","41",NA,"41_02","PRGL2","Prosopis glandulosa Torr.","species",NA,NA,100,70,30,3.2,0.76,"","kharris@neoninc.org","ewashburne@field-ops.org","legacyData"
"c91f7fb9-af61-418f-aac5-a04b94f2cda9","JORN_016.basePlot.vst","2015-10-01","vst_JORN_2015","D14","JORN","JORN_016","40",NA,"40_01","PRGL2","Prosopis glandulosa Torr.","species",NA,NA,100,85,15,14.1,0.86,"","kharris@neoninc.org","ewashburne@field-ops.org","legacyData"
"868e6607-4426-4a6e-b464-218f546379f0","JORN_016.basePlot.vst","2015-10-01","vst_JORN_2015","D14","JORN","JORN_016","41",NA,"41_01","PRGL2","Prosopis glandulosa Torr.","species",NA,NA,100,95,5,23.1,0.78,"","kharris@neoninc.org","ewashburne@field-ops.org","legacyData"
"e22ba4b8-2899-42de-accd-01d329470c9e","JORN_016.basePlot.vst","2015-10-01","vst_JORN_2015","D14","JORN","JORN_016","40",NA,"40_02","PRGL2","Prosopis glandulosa Torr.","species",NA,NA,100,85,15,12.7,1,"","kharris@neoninc.org","ewashburne@field-ops.org","legacyData"
"7e46754f-1c0d-4da3-9c9f-fb6cd564fb00","JORN_016.basePlot.vst","2015-10-01","vst_JORN_2015","D14","JORN","JORN_016","32",NA,"32_02","PRGL2","Prosopis glandulosa Torr.","species",NA,NA,100,65,35,4.1,1.12,"","kharris@neoninc.org","ewashburne@field-ops.org","legacyData"
"ad69cf7e-e187-47ee-bfb6-1043b0001350","JORN_005.basePlot.vst","2015-10-01","vst_JORN_2015","D14","JORN","JORN_005","40",NA,"40_03","PRGL2","Prosopis glandulosa Torr.","species",NA,NA,100,90,10,0.8,0.6,"ERROR: Canopy Area corrected from 0.75 m^2 on datasheet to 0.8m^2","rolinger@field-ops.org","wgolser@neoninc.org","legacyData"
"f2513776-00e0-480c-beae-3be93762a5f3","JORN_005.basePlot.vst","2015-10-01","vst_JORN_2015","D14","JORN","JORN_005","40",NA,"40_01","PRGL2","Prosopis glandulosa Torr.","species",NA,NA,100,95,5,1,0.72,"","rolinger@field-ops.org","wgolser@neoninc.org","legacyData"
"1ba88869-c761-41e8-ac1e-35e2b95af123","JORN_005.basePlot.vst","2015-10-01","vst_JORN_2015","D14","JORN","JORN_005","40",NA,"40_04","PRGL2","Prosopis glandulosa Torr.","species",NA,NA,100,90,10,1.5,0.56,"","rolinger@field-ops.org","wgolser@neoninc.org","legacyData"
"f9ec379f-1d21-43e3-be68-559d4b46629c","JORN_016.basePlot.vst","2015-10-01","vst_JORN_2015","D14","JORN","JORN_016","32",NA,"32_01","PRGL2","Prosopis glandulosa Torr.","species",NA,NA,100,93,7,17.1,0.84,"","kharris@neoninc.org","ewashburne@field-ops.org","legacyData"
"685f0fc6-6210-4c98-b71a-4598bcc5799e","JORN_005.basePlot.vst","2015-10-01","vst_JORN_2015","D14","JORN","JORN_005","41",NA,"41_01","PRGL2","Prosopis glandulosa Torr.","species",NA,NA,100,85,15,2.5,1.02,"","rolinger@field-ops.org","wgolser@neoninc.org","legacyData"
"1cf79ced-9e8a-478a-8ea0-b4c8c2afa910","JORN_016.basePlot.vst","2015-10-01","vst_JORN_2015","D14","JORN","JORN_016","32",NA,"32_03","PRGL2","Prosopis glandulosa Torr.","species",NA,NA,100,60,40,1.8,0.62,"","kharris@neoninc.org","ewashburne@field-ops.org","legacyData"
"c8267986-2d64-4ef2-9244-f74698baf6d8","JORN_005.basePlot.vst","2015-10-01","vst_JORN_2015","D14","JORN","JORN_005","32",NA,"32_05","PRGL2","Prosopis glandulosa Torr.","species",NA,NA,100,75,25,1,0.6,"","rolinger@field-ops.org","wgolser@neoninc.org","legacyData"
"bc335932-61fa-4ef4-af42-8f87da2059ac","JORN_005.basePlot.vst","2015-10-01","vst_JORN_2015","D14","JORN","JORN_005","32",NA,"32_02","PRGL2","Prosopis glandulosa Torr.","species",NA,NA,100,85,15,5,1.04,"","rolinger@field-ops.org","wgolser@neoninc.org","legacyData"
"358d5581-21e0-41bc-9580-eeea40ffddd3","JORN_005.basePlot.vst","2015-10-01","vst_JORN_2015","D14","JORN","JORN_005","31",NA,"31_02","PRGL2","Prosopis glandulosa Torr.","species",NA,NA,100,85,15,1.5,0.64,"","rolinger@field-ops.org","wgolser@neoninc.org","legacyData"
"205efc75-fd09-43a9-ac79-877fc509827a","JORN_008.basePlot.vst","2015-10-01","vst_JORN_2015","D14","JORN","JORN_008","32",NA,"32_01","PRGL2","Prosopis glandulosa Torr.","species",NA,NA,100,60,40,2.8,0.86,"","kharris@neoninc.org","ewashburne@field-ops.org","legacyData"
"828e9d0c-822e-4f50-beff-1352378f6282","JORN_008.basePlot.vst","2015-10-01","vst_JORN_2015","D14","JORN","JORN_008","40",NA,"40_02","PRGL2","Prosopis glandulosa Torr.","species",NA,NA,100,80,20,2.2,0.66,"","kharris@neoninc.org","ewashburne@field-ops.org","legacyData"
"3b5a32ad-8e96-41c7-99a3-1d552ddbb13a","JORN_008.basePlot.vst","2015-10-01","vst_JORN_2015","D14","JORN","JORN_008","32",NA,"32_02","PRGL2","Prosopis glandulosa Torr.","species",NA,NA,100,90,10,15,1.1,"","kharris@neoninc.org","ewashburne@field-ops.org","legacyData"
"ab392f76-e458-4e8c-8c1c-f1dfe85bb244","JORN_008.basePlot.vst","2015-10-01","vst_JORN_2015","D14","JORN","JORN_008","41",NA,"41_01","PRGL2","Prosopis glandulosa Torr.","species",NA,NA,100,65,35,21.6,1.26,"","kharris@neoninc.org","ewashburne@field-ops.org","legacyData"
"31ca473a-82b5-40df-9b8c-4fa751b5024e","JORN_008.basePlot.vst","2015-10-01","vst_JORN_2015","D14","JORN","JORN_008","40",NA,"40_01","PRGL2","Prosopis glandulosa Torr.","species",NA,NA,100,85,15,16.1,0.84,"","kharris@neoninc.org","ewashburne@field-ops.org","legacyData"
"65232f3d-f4f5-475a-b0bf-f69ad957f97e","JORN_008.basePlot.vst","2015-10-01","vst_JORN_2015","D14","JORN","JORN_008","40",NA,"40_04","PRGL2","Prosopis glandulosa Torr.","species",NA,NA,100,70,30,8.2,0.94,"","kharris@neoninc.org","ewashburne@field-ops.org","legacyData"
"82045be2-3755-4def-8290-2752ad95ec15","JORN_008.basePlot.vst","2015-10-01","vst_JORN_2015","D14","JORN","JORN_008","31",NA,"31_01","PRGL2","Prosopis glandulosa Torr.","species",NA,NA,100,75,25,10.5,1.08,"","kharris@neoninc.org","ewashburne@field-ops.org","legacyData"
