"uid","namedLocation","domainID","siteID","plotID","plotType","sampleID","sampleCode","cnSampleID","cnSampleCode","collectDate","analysisDate","sampleType","nitrogenPercent","carbonPercent","CNratio","cnPercentQF","percentAccuracyQF","analyticalRepNumber","remarks","laboratoryName","testMethod","instrument","analyzedBy","reviewedBy","dataQF"
"aebd7e37-6988-4cc2-ad27-e0af1acc8d07","MLBS_067.basePlot.cfc","D07","MLBS","MLBS_067","tower","gv/1/Di3XvGuZzx1FjU753RDy4OIxozxiqsfMBMELV8=","A00000012214","gv/1/Di3XvGuZzx1FjU753RDy4OIxozxAc+hjIjtGa0=","A00000043732","2018-06-21T13:15Z","2018-11-02","vegetation",2.62,50.15,19.1,"0","0",2,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Delta V with Thermo Conflo IV Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"c3f984f1-e8be-438c-97fe-1d6887b38984","MLBS_067.basePlot.cfc","D07","MLBS","MLBS_067","tower","gv/1/Di3XvElQjB9PeqBBLohiUb1X/dR4cp/wp6LXFs=","A00000012513","gv/1/Di3XvElQjB9PeqBBLohiUb1X/dR04M2SPOlFsY=","A00000043698","2018-06-21T14:05Z","2018-11-02","vegetation",1.64,52.57,32.1,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Delta V with Thermo Conflo IV Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"1ce19b32-98b7-4bd7-99ba-739f7073eb7f","MLBS_067.basePlot.cfc","D07","MLBS","MLBS_067","tower","gv/1/Di3XvFzGlWy8/wE3ilG4PQuaho2hAC4JdvA/Fk=","A00000012531","gv/1/Di3XvFzGlWy8/wE3ilG4PQuaho2AEbi4yvrXa4=","A00000043664","2018-06-21T14:40Z","2018-11-02","vegetation",1.95,51.2,26.3,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Delta V with Thermo Conflo IV Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"21002edc-f7d1-44c6-8cb4-0f15ad0a23b7","MLBS_006.basePlot.cfc","D07","MLBS","MLBS_006","distributed","gv/1/Di3XvFmJEE349yKH3RiArYnImHZrP8woNT2Txk=","A00000012519","gv/1/Di3XvFmJEE349yKH3RiArYnImHZkwL8CFbPbF4=","A00000043658","2018-06-25T18:20Z","2018-11-02","vegetation",1.23,52.82,42.8,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Delta V with Thermo Conflo IV Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"a8033c9e-25d0-40cd-892f-7ea27df6c8bb","MLBS_006.basePlot.cfc","D07","MLBS","MLBS_006","distributed","gv/1/Di3XvFmJEE349yKH5i7cabi61zSKmqxprSDlMg=","A00000012195","gv/1/Di3XvFmJEE349yKH5i7cabi61zS7yQG0S7NSBM=","A00000043726","2018-06-25T19:15Z","2018-11-02","vegetation",1.39,52.7,37.8,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Delta V with Thermo Conflo IV Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"c1622306-8af9-4fd6-9460-a3768e173d17","MLBS_006.basePlot.cfc","D07","MLBS","MLBS_006","distributed","gv/1/Di3XvFmJEE349yKH4SporpX+KfUkGAzZFDbusY=","A00000012232","gv/1/Di3XvFmJEE349yKH4SporpX+KfU2NbBH9GTxTc=","A00000043692","2018-06-25T20:00Z","2018-11-02","vegetation",1.51,54.26,35.9,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Delta V with Thermo Conflo IV Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"dcfbb8a4-2650-4f60-b7a7-56adbc6d5ec5","MLBS_010.basePlot.cfc","D07","MLBS","MLBS_010","distributed","gv/1/Di3XvEsS/ifmYVa1vtSSZDKqecxWOh7kCWb+h0=","A00000012210","gv/1/Di3XvEsS/ifmYVa1vtSSZDKqecxQsTt8DosTBk=","A00000043729","2018-06-26T13:30Z","2018-11-02","vegetation",1.9,51.25,27,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Delta V with Thermo Conflo IV Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"7e1f9f45-336e-455a-ad4c-8c6e324aee0d","MLBS_010.basePlot.cfc","D07","MLBS","MLBS_010","distributed","gv/1/Di3XvGQrtxvgZITVO6hYlYuZLx8r7g8CyuAmZg=","A00000012527","gv/1/Di3XvGQrtxvgZITVO6hYlYuZLx8rUA+o8q4/Ds=","A00000043661","2018-06-26T13:45Z","2018-11-02","vegetation",2.24,49.94,22.3,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Delta V with Thermo Conflo IV Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"de193032-3ec5-4107-91a9-524708f1eacb","MLBS_010.basePlot.cfc","D07","MLBS","MLBS_010","distributed","gv/1/Di3XvFD3Izr4ImFs8zUfeIhClwY/z2dTBo+AKU=","A00000012509","gv/1/Di3XvFD3Izr4ImFs8zUfeIhClwYDV+ievPg7KI=","A00000043695","2018-06-26T14:15Z","2018-11-02","vegetation",2.14,48.3,22.6,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Delta V with Thermo Conflo IV Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"cc701c46-6085-482b-bf63-93a67dc0c94f","MLBS_003.basePlot.cfc","D07","MLBS","MLBS_003","distributed","gv/1/Di3XvHW5/4uHYOlmUBFRWwoYmpLZaNyYO1O7Jk=","A00000012176","gv/1/Di3XvHW5/4uHYOlmUBFRWwoYmpLpEnOPecdWqw=","A00000043624","2018-06-26T15:15Z","2018-10-30","vegetation",2.06,51.67,25.1,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Delta V with Thermo Conflo IV Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"252324c6-348d-4f78-ae87-f469c9b3ca04","MLBS_003.basePlot.cfc","D07","MLBS","MLBS_003","distributed","gv/1/Di3XvHehpWEgxlzdNrpvifZbD0S0/rg/gndvPI=","A00000012228","gv/1/Di3XvHehpWEgxlzdNrpvifZbD0S9ht9B+ZmXjQ=","A00000043725","2018-06-26T16:00Z","2018-10-30","vegetation",2.57,52.01,20.2,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Delta V with Thermo Conflo IV Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"2bdbf1e8-0734-4580-aeff-014e748052c3","MLBS_003.basePlot.cfc","D07","MLBS","MLBS_003","distributed","gv/1/Di3XvHehpWEgxlzdG2sOQ6SoM+chK+EhrGMf34=","A00000012516","gv/1/Di3XvHehpWEgxlzdG2sOQ6SoM+cuCncuSTogf0=","A00000043691","2018-06-26T17:00Z","2018-10-30","vegetation",2.39,48.75,20.4,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Delta V with Thermo Conflo IV Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"75e34a89-a635-4908-bbfa-09eaf904789f","MLBS_002.basePlot.cfc","D07","MLBS","MLBS_002","distributed","gv/1/Di3XvGK91WgTxBVo5F5JuaX6eseM3/Tlqd7008=","","gv/1/Di3XvGK91WgTxBVo5F5JuaX6esePkjyKg9LAy8=","A00000043689","2018-06-26T18:00Z","2018-10-30","vegetation",2.28,50.39,22.1,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Delta V with Thermo Conflo IV Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"3d3ab4cc-9537-418c-b194-651fd645a253","MLBS_002.basePlot.cfc","D07","MLBS","MLBS_002","distributed","gv/1/Di3XvFHQUg03G1z8aiepKG3SBeboaMOYV0/J6E=","A00000012177","gv/1/Di3XvFHQUg03G1z8aiepKG3SBebzUHKD4/POmM=","A00000043723","2018-06-26T18:00Z","2018-10-30","vegetation",2.07,50.04,24.2,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Delta V with Thermo Conflo IV Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"6dc9be63-3eff-43c2-9d93-d254077a39f0","MLBS_002.basePlot.cfc","D07","MLBS","MLBS_002","distributed","gv/1/Di3XvGK91WgTxBVo+nMQa7ZsC4f20gN9hBtLuo=","A00000012515","gv/1/Di3XvGK91WgTxBVo+nMQa7ZsC4f2NX17sodka4=","A00000043655","2018-06-26T18:45Z","2018-10-30","vegetation",2.37,51.42,21.7,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Delta V with Thermo Conflo IV Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"6a8abda1-bac3-4722-948d-dbd24de13952","MLBS_005.basePlot.cfc","D07","MLBS","MLBS_005","distributed","gv/1/Di3XvFEKANMBQRw0h94UiIlL3Z52k2gRUEs5/M=","A00000012194","gv/1/Di3XvFEKANMBQRw0h94UiIlL3Z5fZO7qV9zl+0=","A00000043693","2018-06-27T13:45Z","2018-11-02","vegetation",1.98,51.89,26.2,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Delta V with Thermo Conflo IV Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"a4aed87a-2542-4fcb-944b-41c652ccba85","MLBS_005.basePlot.cfc","D07","MLBS","MLBS_005","distributed","gv/1/Di3XvHRDXUacuknY/bk8T+lluwbCiYyNxLIGpk=","A00000012231","gv/1/Di3XvHRDXUacuknY/bk8T+lluwbJ9b1+aAhZY4=","A00000043659","2018-06-27T14:20Z","2018-11-02","vegetation",2.95,50.34,17.1,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Delta V with Thermo Conflo IV Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"3dd24d76-16b1-471f-bed2-8f8aeb60d671","MLBS_005.basePlot.cfc","D07","MLBS","MLBS_005","distributed","gv/1/Di3XvG2yNIafHW7IJmGdyYS6Eb6OWpJf9ilKGI=","A00000012518","gv/1/Di3XvG2yNIafHW7IJmGdyYS6Eb67WbC/rM2ckM=","A00000043625","2018-06-27T15:00Z","2018-11-02","vegetation",2.46,51.34,20.9,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Delta V with Thermo Conflo IV Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"a877205d-adb7-474f-8982-4e182ac0f1de","MLBS_001.basePlot.cfc","D07","MLBS","MLBS_001","distributed","gv/1/Di3XvF3cnDy5BBtPvW1F/VSnN/aCjtRIg6gfYM=","A00000012178","gv/1/Di3XvF3cnDy5BBtPvW1F/VSnN/abZlig4RxLbM=","A00000043690","2018-06-27T16:30Z","2018-10-30","vegetation",2.59,50.48,19.5,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Delta V with Thermo Conflo IV Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"07532176-05ac-460d-819b-45bed784f9e0","MLBS_001.basePlot.cfc","D07","MLBS","MLBS_001","distributed","gv/1/Di3XvEFzcDzDUTjHBJMFIYYdhZqvdz2e0WFhIM=","A00000012244","gv/1/Di3XvEFzcDzDUTjHBJMFIYYdhZq7wyc1Iqggkw=","A00000043656","2018-06-27T17:00Z","2018-10-30","vegetation",2.23,52.06,23.4,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Delta V with Thermo Conflo IV Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"ead15fda-7e9e-4d92-9b4f-ee04693ff13b","MLBS_001.basePlot.cfc","D07","MLBS","MLBS_001","distributed","gv/1/Di3XvFpXTGDRuAs1IJyD6pGKMzUEEVvcHvNfWE=","A00000012514","gv/1/Di3XvFpXTGDRuAs1IJyD6pGKMzUmpXyRGo8gRA=","A00000043622","2018-06-27T17:20Z","2018-10-30","vegetation",2.69,51.51,19.1,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Delta V with Thermo Conflo IV Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"85e12cad-b488-4ce6-ba44-f600ab8854f9","ORNL_003.basePlot.cfc","D07","ORNL","ORNL_003","distributed","vOIarzMvGliNNzm9ifDC1aa/yi8YJUn22hOgQoMdsIk=",NA,"vOIarzMvGliNNzm9ifDC1aa/yi8YJUn2W3WBPMi4EjE=",NA,"2017-05-30T14:09Z","2018-01-19","vegetation",1.69,48.86,28.9,"0",NA,1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"539425e0-ebf4-4dc0-a289-35dffe353d60","ORNL_003.basePlot.cfc","D07","ORNL","ORNL_003","distributed","vOIarzMvGlihlAl4Y1Jx7nJQxVPnZBYBcSkcfkz/KNo=",NA,"vOIarzMvGlihlAl4Y1Jx7nJQxVPnZBYBf4zIqv/9Zqg=",NA,"2017-05-30T14:50Z","2018-01-19","vegetation",1.88,47.35,25.2,"0",NA,1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"0ed8da9f-94b2-467b-80e3-2b6da83a3cb5","ORNL_003.basePlot.cfc","D07","ORNL","ORNL_003","distributed","vOIarzMvGlihlAl4Y1Jx7n9fTRgE1yyjjXk5R9g6+b8=",NA,"vOIarzMvGlihlAl4Y1Jx7n9fTRgE1yyjS1rMDIyqW6c=",NA,"2017-05-30T15:11Z","2018-01-19","vegetation",1.76,47.98,27.3,"0",NA,1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"2130d932-b64f-4260-92cc-37d4716f994a","ORNL_009.basePlot.cfc","D07","ORNL","ORNL_009","distributed","vOIarzMvGlhNFVsyuB6syMmejHjFUMaH0eH3rw1ev1E=",NA,"vOIarzMvGlhNFVsyuB6syMmejHjFUMaHsJoAyecBB80=",NA,"2017-05-30T15:21Z","2018-01-19","vegetation",1.2,50.18,41.9,"0",NA,1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"3faa7081-49fd-4f65-9b00-c523475e5151","ORNL_009.basePlot.cfc","D07","ORNL","ORNL_009","distributed","vOIarzMvGlhqK3k6dWTmIXyqn4LL85wbS5oDivfcQjc=",NA,"vOIarzMvGlhqK3k6dWTmIXyqn4LL85wbU5IgOaS94Qw=",NA,"2017-05-30T15:22Z","2018-01-19","vegetation",1.6,46.85,29.3,"0",NA,1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"7c708440-462f-48f5-992a-af927f0db935","ORNL_009.basePlot.cfc","D07","ORNL","ORNL_009","distributed","vOIarzMvGlhqK3k6dWTmIVGbSPKYwsroPinklfZEkVk=",NA,"vOIarzMvGlhqK3k6dWTmIVGbSPKYwsroBVUOnqETHKk=",NA,"2017-05-30T15:25Z","2018-01-19","vegetation",1.3,46.28,35.7,"0",NA,1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"72eaa26f-7f1a-4658-ac1d-5838408dc985","ORNL_021.basePlot.cfc","D07","ORNL","ORNL_021","distributed","vOIarzMvGljH1+IHC4k14UAwR/DUDLqWV+H3sBwbMoY=",NA,"vOIarzMvGljH1+IHC4k14UAwR/DUDLqWW7uEdRNz0SM=",NA,"2017-05-31T13:57Z","2018-01-19","vegetation",2.86,45.49,15.9,"0",NA,1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"1e394564-9ee9-4ad1-9af9-ade1722933bf","ORNL_002.basePlot.cfc","D07","ORNL","ORNL_002","distributed","vOIarzMvGljU9FFbmwQqfoUpqRSzIrDXLLNPE7i4ed8=",NA,"vOIarzMvGljU9FFbmwQqfoUpqRSzIrDXELp9jTBAnuc=",NA,"2017-05-31T14:07Z","2018-01-19","vegetation",1.88,49.25,26.2,"0",NA,1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"c0c54769-b505-43c6-95bb-99e8f87dacdb","ORNL_002.basePlot.cfc","D07","ORNL","ORNL_002","distributed","vOIarzMvGlh7NBdJ8CKuDESeHUVxBcoKv6xCwFl2r+A=",NA,"vOIarzMvGlh7NBdJ8CKuDESeHUVxBcoK1sGRAycEsYs=",NA,"2017-05-31T17:03Z","2018-01-19","vegetation",1.86,49.64,26.8,"0",NA,1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"5aaaf2d6-5bad-4e00-9417-36d88ff8467b","ORNL_002.basePlot.cfc","D07","ORNL","ORNL_002","distributed","vOIarzMvGlidirXgNn33ctWEBpp1rvzJ8l+8JdgMseI=",NA,"vOIarzMvGlidirXgNn33ctWEBpp1rvzJTTF83+4I7LM=",NA,"2017-05-31T18:12Z","2018-01-19","vegetation",1.69,49.08,29,"0",NA,1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"de55082f-61c9-467a-b473-b8ee5c4b9503","ORNL_001.basePlot.cfc","D07","ORNL","ORNL_001","distributed","vOIarzMvGlhI3KzzmOhSnwNtDJYgiaIT+4zbT/RyHoE=",NA,"vOIarzMvGlhI3KzzmOhSnwNtDJYgiaITPJFNkZXiKuo=",NA,"2017-06-01T14:18Z","2018-01-19","vegetation",0.81,50.66,62.5,"0",NA,1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"24aa4ae1-effb-42b9-a3e9-4babc5b647ef","ORNL_001.basePlot.cfc","D07","ORNL","ORNL_001","distributed","vOIarzMvGlhfDoDennRS0gTndWSSz+YxoY0wM9EKVEo=",NA,"vOIarzMvGlhfDoDennRS0gTndWSSz+YxC/BffRCd1YY=",NA,"2017-06-01T14:21Z","2018-01-19","vegetation",1.6,49.47,31,"0",NA,1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"7707a50d-a19b-4a8a-9e81-2fd47135dae2","ORNL_027.basePlot.cfc","D07","ORNL","ORNL_027","distributed","vOIarzMvGlhXIwkEjtsUnItxLgmqN2m+nZxthwufT4A=",NA,"vOIarzMvGlhXIwkEjtsUnItxLgmqN2m+nVC2Aaqxe2U=",NA,"2017-06-01T14:28Z","2018-01-19","vegetation",1.13,50.52,44.9,"0",NA,1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"c7b72309-62fa-44ac-bc8b-fd2afa723a28","ORNL_027.basePlot.cfc","D07","ORNL","ORNL_027","distributed","vOIarzMvGlhXIwkEjtsUnOKOBCfkBksWGjr/SHhGtbU=",NA,"vOIarzMvGlhXIwkEjtsUnOKOBCfkBksW/xJ3tM6S3Ro=",NA,"2017-06-01T14:30Z","2018-01-19","vegetation",1.09,50.34,46.3,"0",NA,1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"e51f9148-2573-4dd8-abc6-2e4a9a3e897a","ORNL_027.basePlot.cfc","D07","ORNL","ORNL_027","distributed","vOIarzMvGlhXIwkEjtsUnEFgJb6NzQN/OfeBjFoa0uQ=",NA,"vOIarzMvGlhXIwkEjtsUnEFgJb6NzQN/jWrb3MeVtBs=",NA,"2017-06-01T14:34Z","2018-01-19","vegetation",1.2,49.55,41.4,"0",NA,1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"e6820d2c-3dc6-4202-a151-56a7a7b3bf57","ORNL_004.basePlot.cfc","D07","ORNL","ORNL_004","distributed","vOIarzMvGliccYFTJ7MmljRqLGra8aMqZLRrQeqS9vg=",NA,"vOIarzMvGliccYFTJ7MmljRqLGra8aMqa78oMyfC6qI=",NA,"2017-06-01T14:49Z","2018-01-18","vegetation",1.94,47.86,24.6,"0",NA,1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
