"uid","namedLocation","domainID","siteID","plotID","plotType","sampleID","sampleCode","chlorophyllSampleID","chlorophyllSampleCode","collectDate","sampleCondition","extractionStartDate","extractionLength","freshMass","solventVolume","analyticalRepNumber","extractChlAConc","extractChlBConc","extractCarotConc","relativeAccuracyScale","handlingQF","measurementQF","remarks","laboratoryName","testMethod","analyzedBy","reviewedBy","dataQF"
"72393ca5-700e-4a87-83e9-97e573f10803","LENO_003.basePlot.cfc","D08","LENO","LENO_003","distributed","jmTOfpHQ+Ztml3RyqHAM4zkaZGsMbcD9NbqY+hoW6XU=","A00000013722","jmTOfpHQ+Ztml3RyqHAM4zkaZGsMbcD9o71YZVhnqDGIuYAvVRk6Uw==","B00000003475","2018-04-30T14:04Z","OK","2018-05-10",48,0.146,20,1,7.75,2.1,2.03,"A","0","0",NA,"EcoAnalysts Inc.","NEON_ChlandCarotenoids_Methanol","oRIgwAyNbI9p3dxUK5sY7g==","oRIgwAyNbI9p3dxUK5sY7g==",NA
"cfe3b52a-dfe1-4dc4-b137-cd20dabd943b","LENO_006.basePlot.cfc","D08","LENO","LENO_006","distributed","jmTOfpHQ+ZujS97ycDDHCeDyKa+NA8/B8fBKwrsjba4=","A00000013729","jmTOfpHQ+ZujS97ycDDHCeDyKa+NA8/BR7yiKDgHokU=","B00000003466","2018-04-30T14:07Z","OK","2018-05-10",48,0.124,20,1,10.42,2.68,2.83,"A","0","0",NA,"EcoAnalysts Inc.","NEON_ChlandCarotenoids_Methanol","oRIgwAyNbI9p3dxUK5sY7g==","oRIgwAyNbI9p3dxUK5sY7g==",NA
"8f60f6a1-ca83-4ecd-ba06-8e094d8922a8","LENO_006.basePlot.cfc","D08","LENO","LENO_006","distributed","jmTOfpHQ+ZujS97ycDDHCRr6ASzhDgigxldA8k0Ey64=","A00000013730","jmTOfpHQ+ZujS97ycDDHCRr6ASzhDgig8No0JwCDGEY=","B00000003464","2018-04-30T14:08Z","OK","2018-05-10",48,0.123,20,1,8,1.6,2.53,"A","0","0",NA,"EcoAnalysts Inc.","NEON_ChlandCarotenoids_Methanol","oRIgwAyNbI9p3dxUK5sY7g==","oRIgwAyNbI9p3dxUK5sY7g==",NA
"7bc92288-fc87-4d75-9fdc-f04ef487218c","LENO_006.basePlot.cfc","D08","LENO","LENO_006","distributed","jmTOfpHQ+ZsZiNJZ+ry4Tg3iRxQW9Fte1dNlh4YbNOU=","A00000013731","jmTOfpHQ+ZsZiNJZ+ry4Tg3iRxQW9FteAIW0i1mqjmgZOJqIBYr6qQ==","B00000003461","2018-04-30T14:09Z","OK","2018-05-10",48,0.132,20,1,9.11,2.01,2.44,"A","0","0",NA,"EcoAnalysts Inc.","NEON_ChlandCarotenoids_Methanol","oRIgwAyNbI9p3dxUK5sY7g==","oRIgwAyNbI9p3dxUK5sY7g==",NA
"bad42af6-b543-4a44-a6e0-40de5a0ac4d8","LENO_009.basePlot.cfc","D08","LENO","LENO_009","distributed","jmTOfpHQ+Zt2bvUWjRF9Xpj6WgYC3yen/bXvZZuzsN0=","A00000013735","jmTOfpHQ+Zt2bvUWjRF9Xpj6WgYC3yenPD645veCjdpvHQ1gnHkOQw==","B00000003458","2018-05-01T14:36Z","OK","2018-05-10",48,0.123,20,1,9.28,2.91,2.35,"A","0","0",NA,"EcoAnalysts Inc.","NEON_ChlandCarotenoids_Methanol","oRIgwAyNbI9p3dxUK5sY7g==","oRIgwAyNbI9p3dxUK5sY7g==",NA
"bf5626a2-8915-428b-a6b5-e614f0323ca7","LENO_009.basePlot.cfc","D08","LENO","LENO_009","distributed","jmTOfpHQ+ZsGk4OODq6BqkGdtQOgMiJWjSJxCk5Z8ps=","A00000013736","jmTOfpHQ+ZsGk4OODq6BqkGdtQOgMiJWe329mbfawgvCKHcIOp163A==","B00000003456","2018-05-01T14:47Z","OK","2018-05-10",48,0.148,20,1,9.74,2.1,2.59,"A","0","0",NA,"EcoAnalysts Inc.","NEON_ChlandCarotenoids_Methanol","oRIgwAyNbI9p3dxUK5sY7g==","oRIgwAyNbI9p3dxUK5sY7g==",NA
"f5ae6d71-c9f6-4c66-88fa-de9eba445fe6","LENO_009.basePlot.cfc","D08","LENO","LENO_009","distributed","jmTOfpHQ+Zt0x+TEWDGkLRJrf/WzHMuDBsNTMsnFqps=","A00000013737","jmTOfpHQ+Zt0x+TEWDGkLRJrf/WzHMuD/rWJnVeiXn1dRIOBwUgPmg==","B00000003455","2018-05-01T14:54Z","OK","2018-05-10",48,0.119,20,1,7.29,1.55,2,"A","0","0",NA,"EcoAnalysts Inc.","NEON_ChlandCarotenoids_Methanol","oRIgwAyNbI9p3dxUK5sY7g==","oRIgwAyNbI9p3dxUK5sY7g==",NA
"bc56f058-088f-48af-86d9-0037416616e3","LENO_007.basePlot.cfc","D08","LENO","LENO_007","distributed","jmTOfpHQ+ZsZMjJ+IBWsbRvFmYm1hO1J1tDtfAKAgPM=","A00000013732","jmTOfpHQ+ZsZMjJ+IBWsbRvFmYm1hO1JxcmjxmALE0twnEvelohAuQ==","B00000003463","2018-05-02T14:57Z","OK","2018-05-10",48,0.129,20,1,6.44,1.44,1.74,"A","0","0",NA,"EcoAnalysts Inc.","NEON_ChlandCarotenoids_Methanol","oRIgwAyNbI9p3dxUK5sY7g==","oRIgwAyNbI9p3dxUK5sY7g==",NA
"b76a73be-1526-4d6c-a99e-2c429aba8976","LENO_007.basePlot.cfc","D08","LENO","LENO_007","distributed","jmTOfpHQ+ZtF6/ER24Aek3DXLf9pG2Cvz3xw95hmPDk=","A00000013733","jmTOfpHQ+ZtF6/ER24Aek3DXLf9pG2CvYepb9k5otG60//hnZNRbKg==","B00000003460","2018-05-02T14:58Z","OK","2018-05-10",48,0.121,20,1,6.09,1.35,1.61,"A","0","0",NA,"EcoAnalysts Inc.","NEON_ChlandCarotenoids_Methanol","oRIgwAyNbI9p3dxUK5sY7g==","oRIgwAyNbI9p3dxUK5sY7g==",NA
"936b5761-d33a-4ed1-9187-3e861b2d1f03","LENO_007.basePlot.cfc","D08","LENO","LENO_007","distributed","jmTOfpHQ+ZsZMjJ+IBWsbWMUZZWtI1HZxMr3IcHkPKU=","A00000013734","jmTOfpHQ+ZsZMjJ+IBWsbWMUZZWtI1HZ9u01A9Ke+jlk2ZhAxKhKAA==","B00000003459","2018-05-02T15:01Z","OK","2018-05-10",48,0.12,20,1,8.14,2.05,2.04,"A","0","0",NA,"EcoAnalysts Inc.","NEON_ChlandCarotenoids_Methanol","oRIgwAyNbI9p3dxUK5sY7g==","oRIgwAyNbI9p3dxUK5sY7g==",NA
"6b61018e-91f6-47f8-bbe9-4764cedfa083","LENO_005.basePlot.cfc","D08","LENO","LENO_005","distributed","jmTOfpHQ+ZvRAXq72i02G0RXVXFHpQVhdatGKlsB3Oc=","A00000013716","jmTOfpHQ+ZvRAXq72i02G0RXVXFHpQVhRqnfL7nvqOQ=","B00000003465","2018-05-02T15:07Z","OK","2018-05-10",48,0.133,20,1,8.73,2.31,1.96,"A","0","0",NA,"EcoAnalysts Inc.","NEON_ChlandCarotenoids_Methanol","oRIgwAyNbI9p3dxUK5sY7g==","oRIgwAyNbI9p3dxUK5sY7g==",NA
"e301aa6c-0046-4d50-9b34-1656d670186d","LENO_005.basePlot.cfc","D08","LENO","LENO_005","distributed","jmTOfpHQ+ZvRAXq72i02G7YjWbh0/3KhgzlbiozSO/A=","A00000013717","jmTOfpHQ+ZvRAXq72i02G7YjWbh0/3KhtkxTczXFbto=","B00000003469","2018-05-02T15:08Z","OK","2018-05-10",48,0.137,20,1,11.04,2.57,2.49,"A","0","0",NA,"EcoAnalysts Inc.","NEON_ChlandCarotenoids_Methanol","oRIgwAyNbI9p3dxUK5sY7g==","oRIgwAyNbI9p3dxUK5sY7g==",NA
"23e2ab24-13a1-4825-980b-19911696073e","LENO_005.basePlot.cfc","D08","LENO","LENO_005","distributed","jmTOfpHQ+ZvRE8fwY+qiR6/7GF7acZ5DFKbf4swOhB0=","A00000013718","jmTOfpHQ+ZvRE8fwY+qiR6/7GF7acZ5DOIoVMoKoKUJ9U5mdcvnNZQ==","B00000003467","2018-05-02T15:09Z","OK","2018-05-10",48,0.12,20,1,9.71,2.63,2.24,"A","0","0",NA,"EcoAnalysts Inc.","NEON_ChlandCarotenoids_Methanol","oRIgwAyNbI9p3dxUK5sY7g==","oRIgwAyNbI9p3dxUK5sY7g==",NA
"157e00ea-13a1-4bf8-9208-a11b515b2f00","LENO_011.basePlot.cfc","D08","LENO","LENO_011","distributed","jmTOfpHQ+ZuD7DuvLcKVc/1VgjgdC1KO0P5JSX0cvQY=","A00000013738","jmTOfpHQ+ZuD7DuvLcKVc/1VgjgdC1KOVcBU3pRD2Y4=","B00000003449","2018-05-02T15:12Z","OK","2018-05-10",48,0.126,20,1,13.3,3.52,3.57,"A","0","0",NA,"EcoAnalysts Inc.","NEON_ChlandCarotenoids_Methanol","oRIgwAyNbI9p3dxUK5sY7g==","oRIgwAyNbI9p3dxUK5sY7g==",NA
"3b4ad63e-71d7-4ffb-920d-f0434d2f48c7","LENO_011.basePlot.cfc","D08","LENO","LENO_011","distributed","jmTOfpHQ+ZttOXF8LzuQVdFotMwbuf4r1G7GYptgTLE=","A00000013742","jmTOfpHQ+ZttOXF8LzuQVdFotMwbuf4rU7pcmMW2IHiJIYiaPHMWfQ==","B00000003448","2018-05-02T15:14Z","OK","2018-05-10",48,0.123,20,1,9.07,2,2.7,"A","0","0",NA,"EcoAnalysts Inc.","NEON_ChlandCarotenoids_Methanol","oRIgwAyNbI9p3dxUK5sY7g==","oRIgwAyNbI9p3dxUK5sY7g==",NA
"f44273e7-84e3-4e34-bd81-bac723be7979","LENO_011.basePlot.cfc","D08","LENO","LENO_011","distributed","jmTOfpHQ+ZtNTZjs21STxVgIN+md4HfSCulb34hdZC4=","A00000013741","jmTOfpHQ+ZtNTZjs21STxVgIN+md4HfStYP1epEv14M=","B00000003446","2018-05-02T15:17Z","OK","2018-05-10",48,0.118,20,1,8.92,2.22,2.33,"A","0","0",NA,"EcoAnalysts Inc.","NEON_ChlandCarotenoids_Methanol","oRIgwAyNbI9p3dxUK5sY7g==","oRIgwAyNbI9p3dxUK5sY7g==",NA
"1fce0b09-95a0-46ec-906f-e366b9c8767e","LENO_004.basePlot.cfc","D08","LENO","LENO_004","distributed","jmTOfpHQ+ZsCSA2uuyjAWCGEpom5WtPrzGW1sKge0fs=","A00000013721","jmTOfpHQ+ZsCSA2uuyjAWCGEpom5WtPrOSx2YGbtQ1Y=","B00000003454","2018-05-02T15:18Z","OK","2018-05-10",48,0.127,20,1,12.58,3.42,3.87,"A","0","0",NA,"EcoAnalysts Inc.","NEON_ChlandCarotenoids_Methanol","oRIgwAyNbI9p3dxUK5sY7g==","oRIgwAyNbI9p3dxUK5sY7g==",NA
"ec8d6f58-dbad-41ea-b865-84a3dbc9705f","LENO_004.basePlot.cfc","D08","LENO","LENO_004","distributed","jmTOfpHQ+Zs0U8A3Bxm5r02i8gNnQQB0B9XHi54eqGo=","A00000013720","jmTOfpHQ+Zs0U8A3Bxm5r02i8gNnQQB0V17Do5DIeZY=","B00000003472","2018-05-02T15:22Z","OK","2018-05-10",48,0.132,20,1,9.03,2.17,2.47,"A","0","0",NA,"EcoAnalysts Inc.","NEON_ChlandCarotenoids_Methanol","oRIgwAyNbI9p3dxUK5sY7g==","oRIgwAyNbI9p3dxUK5sY7g==",NA
"8985ccc2-76f7-4e75-90f2-c542d3541e3e","LENO_004.basePlot.cfc","D08","LENO","LENO_004","distributed","jmTOfpHQ+ZvN4Ah30O6EPPm/rFdIPnm1PhMP1vSqZpE=","A00000013719","jmTOfpHQ+ZvN4Ah30O6EPPm/rFdIPnm1839DmLpwjV0ccwoyndR+XA==","B00000003471","2018-05-02T15:25Z","OK","2018-05-10",48,0.126,20,1,9.03,3.05,2.38,"A","0","0",NA,"EcoAnalysts Inc.","NEON_ChlandCarotenoids_Methanol","oRIgwAyNbI9p3dxUK5sY7g==","oRIgwAyNbI9p3dxUK5sY7g==",NA
"b3a87345-efa2-4463-b2ec-361e7f12ce53","LENO_063.basePlot.cfc","D08","LENO","LENO_063","tower","jmTOfpHQ+ZthGyV09AHY9uCNnNTjQnMceZ320+Fmcwk=","A00000013752","jmTOfpHQ+ZthGyV09AHY9uCNnNTjQnMcqI4B5HIioXbQWiiMzFBbxA==","B00000003431","2018-05-07T17:21Z","OK","2018-05-16",48,0.126,20,1,12.02,4.25,2.6,"A","0","0",NA,"EcoAnalysts Inc.","NEON_ChlandCarotenoids_Methanol","5SD3v6V9C763w1YKG/y7EA==","oRIgwAyNbI9p3dxUK5sY7g==",NA
"549c6e8b-3bb7-4bd6-a3ca-495fee45d9f3","LENO_063.basePlot.cfc","D08","LENO","LENO_063","tower","jmTOfpHQ+Zt6E43sjfdM78457RTgshDXeCz+ZvS6xGI=","A00000013751","jmTOfpHQ+Zt6E43sjfdM78457RTgshDXx/8DPlL4dBz/rUmNaMpehg==","B00000003429","2018-05-07T18:22Z","OK","2018-05-16",48,0.126,20,1,7.45,1.99,1.93,"A","0","0",NA,"EcoAnalysts Inc.","NEON_ChlandCarotenoids_Methanol","5SD3v6V9C763w1YKG/y7EA==","oRIgwAyNbI9p3dxUK5sY7g==",NA
"c4c8d484-bca1-4812-856f-6208b09159d3","LENO_063.basePlot.cfc","D08","LENO","LENO_063","tower","jmTOfpHQ+Zt6E43sjfdM7/K6oyuf6wUYfMG2Q62BwxE=","A00000013750","jmTOfpHQ+Zt6E43sjfdM7/K6oyuf6wUYDHFaZlk/WWC8HK4AVW5Fww==","B00000003434","2018-05-07T18:40Z","OK","2018-05-16",48,0.125,20,1,6.29,1.7,1.61,"A","0","0",NA,"EcoAnalysts Inc.","NEON_ChlandCarotenoids_Methanol","5SD3v6V9C763w1YKG/y7EA==","oRIgwAyNbI9p3dxUK5sY7g==",NA
"fd269ce5-2878-4f6c-a283-78887f4e276e","LENO_064.basePlot.cfc","D08","LENO","LENO_064","tower","jmTOfpHQ+Zu0u/oXwnPihXIZAg1bnCmza9yUoBdPbk0=","A00000013749","jmTOfpHQ+Zu0u/oXwnPihXIZAg1bnCmzhv6603maqpY=","B00000003430","2018-05-07T20:02Z","OK","2018-05-16",48,0.119,20,1,13.06,4.03,3.26,"A","0","0",NA,"EcoAnalysts Inc.","NEON_ChlandCarotenoids_Methanol","5SD3v6V9C763w1YKG/y7EA==","oRIgwAyNbI9p3dxUK5sY7g==",NA
"cc26713f-1b8e-4f40-a5d5-74e1f25a9d8f","LENO_064.basePlot.cfc","D08","LENO","LENO_064","tower","jmTOfpHQ+ZsgIjag6hsyJhKyUKh5lckYk0mn75GAjKQ=","A00000013748","jmTOfpHQ+ZsgIjag6hsyJhKyUKh5lckYZZR4usvFr2DGRoc9rKsl5A==","B00000003428","2018-05-07T20:38Z","OK","2018-05-16",48,0.122,20,1,12.08,3.8,2.67,"A","0","0",NA,"EcoAnalysts Inc.","NEON_ChlandCarotenoids_Methanol","5SD3v6V9C763w1YKG/y7EA==","oRIgwAyNbI9p3dxUK5sY7g==",NA
"f04a0a9f-a45c-46a4-a976-dcf057849c01","LENO_064.basePlot.cfc","D08","LENO","LENO_064","tower","jmTOfpHQ+ZthBTYF6lnCHeY3fZ7NuNHpdbYdgNj4ihM=","A00000013747","jmTOfpHQ+ZthBTYF6lnCHeY3fZ7NuNHpvWLUc+T8Jbg=","B00000003435","2018-05-07T21:56Z","OK","2018-05-16",48,0.123,20,1,11,3.02,2.45,"A","0","0",NA,"EcoAnalysts Inc.","NEON_ChlandCarotenoids_Methanol","5SD3v6V9C763w1YKG/y7EA==","oRIgwAyNbI9p3dxUK5sY7g==",NA
"3e37aa97-9628-4ff7-a040-26625679cbea","LENO_012.basePlot.cfc","D08","LENO","LENO_012","distributed","jmTOfpHQ+Zt5OT/G06Pds9Z4ITHmVvdgo0UdUFMGBLA=","A00000013796","jmTOfpHQ+Zt5OT/G06Pds9Z4ITHmVvdgu2+V/c7j8MM=","B00000003473","2018-05-08T14:40Z","OK","2018-05-16",48,0.138,20,1,9.29,2.43,2.29,"A","0","0",NA,"EcoAnalysts Inc.","NEON_ChlandCarotenoids_Methanol","5SD3v6V9C763w1YKG/y7EA==","oRIgwAyNbI9p3dxUK5sY7g==",NA
"f864a0e3-8f59-49fc-bc3b-f176bd98f248","LENO_012.basePlot.cfc","D08","LENO","LENO_012","distributed","jmTOfpHQ+Zty0lbBchDNAv+Px7cFenVNiBt2JYFVfMM=","A00000013795","jmTOfpHQ+Zty0lbBchDNAv+Px7cFenVNigz0S3Rk7Kw=","B00000003453","2018-05-08T15:05Z","OK","2018-05-16",48,0.12,20,1,15.98,5.55,3.4,"A","0","0",NA,"EcoAnalysts Inc.","NEON_ChlandCarotenoids_Methanol","5SD3v6V9C763w1YKG/y7EA==","oRIgwAyNbI9p3dxUK5sY7g==",NA
"1d747987-a1f1-47bc-8449-dd7db8d33a41","LENO_012.basePlot.cfc","D08","LENO","LENO_012","distributed","jmTOfpHQ+ZttpAhTtR0rIm4ydM96AJdQItyiYWRSehM=","A00000013794","jmTOfpHQ+ZttpAhTtR0rIm4ydM96AJdQlMrPfd+kT7pTBr0xvZCkVw==","B00000003452","2018-05-08T15:33Z","OK","2018-05-16",48,0.125,20,1,8,2.99,2.31,"A","0","0",NA,"EcoAnalysts Inc.","NEON_ChlandCarotenoids_Methanol","5SD3v6V9C763w1YKG/y7EA==","oRIgwAyNbI9p3dxUK5sY7g==",NA
"8d5d7324-f1d8-4192-8af4-c1b59f6c6dd7","LENO_001.basePlot.cfc","D08","LENO","LENO_001","distributed","jmTOfpHQ+Zvflz1+5teZsz3QjCsYe3d6fH3VP435csU=","A00000013712","jmTOfpHQ+Zvflz1+5teZsz3QjCsYe3d6IGtWOUWe8gs=","B00000003444","2018-05-08T17:16Z","OK","2018-05-16",48,0.124,20,1,8.8,2.64,1.91,"A","0","0",NA,"EcoAnalysts Inc.","NEON_ChlandCarotenoids_Methanol","5SD3v6V9C763w1YKG/y7EA==","oRIgwAyNbI9p3dxUK5sY7g==",NA
"efe5ff20-dcbe-489d-b192-cfdf854d7b05","LENO_001.basePlot.cfc","D08","LENO","LENO_001","distributed","jmTOfpHQ+Zsa/2ZyiXAEzKjAoUjWewLClqEZAIJm3tg=","A00000013713","jmTOfpHQ+Zsa/2ZyiXAEzKjAoUjWewLCy++0FHmgbsk=","B00000003451","2018-05-08T18:01Z","OK","2018-05-16",48,0.125,20,1,16,4.61,4.23,"A","0","0",NA,"EcoAnalysts Inc.","NEON_ChlandCarotenoids_Methanol","5SD3v6V9C763w1YKG/y7EA==","oRIgwAyNbI9p3dxUK5sY7g==",NA
"a26d6aa5-3f7a-46cf-b892-af462255612d","LENO_001.basePlot.cfc","D08","LENO","LENO_001","distributed","jmTOfpHQ+Zsa/2ZyiXAEzNxEe17Q7Qk5q+5hKdrc7fM=","A00000013714","jmTOfpHQ+Zsa/2ZyiXAEzNxEe17Q7Qk5/Kf2EFULCvc=","B00000003457","2018-05-08T18:22Z","OK","2018-05-16",48,0.127,20,1,14.72,4.41,3.81,"A","0","0",NA,"EcoAnalysts Inc.","NEON_ChlandCarotenoids_Methanol","5SD3v6V9C763w1YKG/y7EA==","oRIgwAyNbI9p3dxUK5sY7g==",NA
"2e034ec4-2025-4288-9628-9d965447862a","LENO_061.basePlot.cfc","D08","LENO","LENO_061","tower","jmTOfpHQ+ZtcEv1E4YSQAIXIsX7seyVSn+2tv/wN804=","A00000013758","jmTOfpHQ+ZtcEv1E4YSQAIXIsX7seyVSWuCVW0bhLO7CWuEWWta16g==","B00000003439","2018-05-08T19:24Z","OK","2018-05-16",48,0.124,20,1,9.48,3.34,2.17,"A","0","0",NA,"EcoAnalysts Inc.","NEON_ChlandCarotenoids_Methanol","5SD3v6V9C763w1YKG/y7EA==","oRIgwAyNbI9p3dxUK5sY7g==",NA
"7fd9fc52-54e1-4aee-baa2-3e106dc73bff","LENO_061.basePlot.cfc","D08","LENO","LENO_061","tower","jmTOfpHQ+ZsW2lanyum3N+zzXF2yyvfy2CyUlaGoyuY=","A00000013757","jmTOfpHQ+ZsW2lanyum3N+zzXF2yyvfydzzn0fecYsE=","B00000003437","2018-05-08T20:10Z","OK","2018-05-16",48,0.128,20,1,13.8,4.62,3.03,"A","0","0",NA,"EcoAnalysts Inc.","NEON_ChlandCarotenoids_Methanol","5SD3v6V9C763w1YKG/y7EA==","oRIgwAyNbI9p3dxUK5sY7g==",NA
"06f5d5ba-4dc0-431a-8129-839b3952f769","LENO_061.basePlot.cfc","D08","LENO","LENO_061","tower","jmTOfpHQ+ZvavLb238g3up/qRXakXwLeLpuV1+Il2NY=","A00000013756","jmTOfpHQ+ZvavLb238g3up/qRXakXwLe/APsbFnsmCQ=","B00000003436","2018-05-08T20:48Z","OK","2018-05-16",48,0.124,20,1,18.12,5.42,4.68,"A","0","0",NA,"EcoAnalysts Inc.","NEON_ChlandCarotenoids_Methanol","5SD3v6V9C763w1YKG/y7EA==","oRIgwAyNbI9p3dxUK5sY7g==",NA
"9cb658d9-51d1-43dc-940d-adf35a84a922","LENO_062.basePlot.cfc","D08","LENO","LENO_062","tower","jmTOfpHQ+ZtEoWPy3lPVIzQTvQUq9y/gLM1Ik9Ji9lI=","A00000013755","jmTOfpHQ+ZtEoWPy3lPVIzQTvQUq9y/gdorg+/qpASo=","B00000003433","2018-05-08T21:28Z","OK","2018-05-16",48,0.12,20,1,21.36,6.71,5.39,"A","0","0",NA,"EcoAnalysts Inc.","NEON_ChlandCarotenoids_Methanol","5SD3v6V9C763w1YKG/y7EA==","oRIgwAyNbI9p3dxUK5sY7g==",NA
"1f415506-9b46-44f2-a754-2634b3fa9563","LENO_062.basePlot.cfc","D08","LENO","LENO_062","tower","jmTOfpHQ+ZsmkWiGUrIhELLrT/zX0JY9UKqJffL8RdI=","A00000013754","jmTOfpHQ+ZsmkWiGUrIhELLrT/zX0JY9o0Y4aFspoDY=","B00000003432","2018-05-08T21:42Z","OK","2018-05-16",48,0.123,20,1,18.84,6.5,3.62,"A","0","0",NA,"EcoAnalysts Inc.","NEON_ChlandCarotenoids_Methanol","5SD3v6V9C763w1YKG/y7EA==","oRIgwAyNbI9p3dxUK5sY7g==",NA
"389bd361-e163-4d2e-ac04-ae298a1a04b7","LENO_062.basePlot.cfc","D08","LENO","LENO_062","tower","jmTOfpHQ+Zs+bBY+IN+U7cTlrwnw+kJXL4S8bIkZLrA=","A00000013753","jmTOfpHQ+Zs+bBY+IN+U7cTlrwnw+kJXj0nlBl0LRSo=","B00000003438","2018-05-08T22:37Z","OK","2018-05-16",48,0.126,20,1,11.7,3.8,2.38,"A","0","0",NA,"EcoAnalysts Inc.","NEON_ChlandCarotenoids_Methanol","5SD3v6V9C763w1YKG/y7EA==","oRIgwAyNbI9p3dxUK5sY7g==",NA
"1c32a679-3df2-46d5-aa45-5c4b229b3088","TALL_044.basePlot.cfc","D08","TALL","TALL_044","tower","8YsBtW+LzBassxoNPqOCfsP6SnXsMbtCJQxYJTchQCM=",NA,"8YsBtW+LzBassxoNPqOCfsP6SnXsMbtCo+Xp2Xq8I1N7S1fDFIUKFA==",NA,"2017-05-15T07:00Z","OK","2017-06-06",48,0.0635,20,1,2.9,0.67,0.84,"A","0","0",NA,"EcoAnalysts Inc.","NEON_ChlandCarotenoids_Methanol","U3wVVQf3L21L1X990qsfZA==","oRIgwAyNbI9p3dxUK5sY7g==",NA
"f9e2bcb1-b6ea-441b-b29c-2b5f2d49cfa7","TALL_044.basePlot.cfc","D08","TALL","TALL_044","tower","8YsBtW+LzBYzk8iY5xZI+Azf0kOAAgikXW6N+AMlUNk=",NA,"8YsBtW+LzBYzk8iY5xZI+Azf0kOAAgiklsrctQpUMkI=",NA,"2017-05-15T13:00Z","OK","2017-06-06",48,0.0845,20,1,5.83,1.5,1.54,"A","0","0",NA,"EcoAnalysts Inc.","NEON_ChlandCarotenoids_Methanol","U3wVVQf3L21L1X990qsfZA==","oRIgwAyNbI9p3dxUK5sY7g==",NA
"150249f1-e89d-43e4-8688-e488966ab0ec","TALL_047.basePlot.cfc","D08","TALL","TALL_047","tower","8YsBtW+LzBbAWUjQ/Py/wXylj2i3a6ewjwi9J3xqT8w=",NA,"8YsBtW+LzBbAWUjQ/Py/wXylj2i3a6ewaoAOpgmkGno=",NA,"2017-05-15T13:00Z","OK","2017-06-12",48,0.111,20,1,8.19,2.1,2.22,"A","1","0",NA,"EcoAnalysts Inc.","NEON_ChlandCarotenoids_Methanol","U3wVVQf3L21L1X990qsfZA==","oRIgwAyNbI9p3dxUK5sY7g==",NA
"63bb8198-b6fa-4029-ba3e-f390a86d4629","TALL_047.basePlot.cfc","D08","TALL","TALL_047","tower","8YsBtW+LzBaBNRgmmnlcAtcJtSFF5t0JRNiFpuGWGag=",NA,"8YsBtW+LzBaBNRgmmnlcAtcJtSFF5t0JJ4nTw60P1151MpZDjp2jIA==",NA,"2017-05-15T16:00Z","OK","2017-06-06",48,0.0775,20,1,5.87,1.31,1.31,"A","0","0",NA,"EcoAnalysts Inc.","NEON_ChlandCarotenoids_Methanol","U3wVVQf3L21L1X990qsfZA==","oRIgwAyNbI9p3dxUK5sY7g==",NA
"f8c2d086-c067-4487-9fb7-7ce41d248a8a","TALL_047.basePlot.cfc","D08","TALL","TALL_047","tower","8YsBtW+LzBZIhqe20cuOavAv4ImZl4kQ0FAUnD62NHI=",NA,"8YsBtW+LzBZIhqe20cuOavAv4ImZl4kQi5PlPhXzBcw=",NA,"2017-05-15T17:00Z","OK","2017-06-06",48,0.0771,20,1,4.64,1.04,1.25,"A","0","0",NA,"EcoAnalysts Inc.","NEON_ChlandCarotenoids_Methanol","U3wVVQf3L21L1X990qsfZA==","oRIgwAyNbI9p3dxUK5sY7g==",NA
"5ba9e29c-f63d-4a7e-88ef-26720befd181","TALL_044.basePlot.cfc","D08","TALL","TALL_044","tower","8YsBtW+LzBassxoNPqOCfmqlBFQbOIaEsDYm/J6Hb+A=",NA,"8YsBtW+LzBassxoNPqOCfmqlBFQbOIaE1rKKewwCaM2TX/HpX1DVqA==",NA,"2017-05-15T20:00Z","OK","2017-06-06",48,0.0624,20,1,3,0.84,0.79,"A","0","0",NA,"EcoAnalysts Inc.","NEON_ChlandCarotenoids_Methanol","U3wVVQf3L21L1X990qsfZA==","oRIgwAyNbI9p3dxUK5sY7g==",NA
"315d81dc-a0b3-4cf1-98f6-a65dde423e2b","TALL_054.basePlot.cfc","D08","TALL","TALL_054","tower","8YsBtW+LzBYUtrl3C55a8MkOztb7It+BuskThdGIzu8=",NA,"8YsBtW+LzBYUtrl3C55a8MkOztb7It+BuZx5Hag/nXI=",NA,"2017-05-16T06:00Z","OK","2017-06-06",48,0.071,20,1,3.76,0.94,0.9,"A","0","0",NA,"EcoAnalysts Inc.","NEON_ChlandCarotenoids_Methanol","U3wVVQf3L21L1X990qsfZA==","oRIgwAyNbI9p3dxUK5sY7g==",NA
"4b691023-4261-4df1-aebf-a326103b38f5","TALL_054.basePlot.cfc","D08","TALL","TALL_054","tower","8YsBtW+LzBalX5oNx5Y8h6FP+rrxc8yb0wjqxGwntTM=",NA,"8YsBtW+LzBalX5oNx5Y8h6FP+rrxc8yb5gA9QbheTf5Qo6qANrZr5w==",NA,"2017-05-16T07:00Z","OK","2017-06-06",48,0.0622,20,1,1.92,0.39,0.61,"A","0","0",NA,"EcoAnalysts Inc.","NEON_ChlandCarotenoids_Methanol","U3wVVQf3L21L1X990qsfZA==","oRIgwAyNbI9p3dxUK5sY7g==",NA
